word1	word2	POS	SimLex999	sim2W1000S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
president	mayor	N	5.68	0.772366	276.5	351	0.619034709	24.43979597	997	4.7507E-102
book	essay	N	4.72	0.72109807	229.5	329	0.612085454	24.18467954	997	6.2323E-101
man	warrior	N	4.72	0.56690145	229	200	0.60806639	24.01594153	997	3.5459E-100
article	journal	N	6.18	0.5406625	293.5	177	0.605382154	23.90179138	997	1.05415E-98
breakfast	supper	N	4.4	0.6291445	220	252	0.60355449	23.67865609	997	8.0282E-99
crowd	parade	N	3.93	0.43144375	202	111	0.599954205	23.69659315	997	1.0443E-104
aisle	hallway	N	6.75	0	303.5	4.5	0.600244977	24.58468536	997	1.02E-103
teacher	rabbi	N	4.37	0.56130046	217.5	189	0.61434712	24.43591665	997	9.4787E-104
hip	lip	N	1.43	0.3731427	102	74	0.612024692	24.44070983	997	4.4824E-101
book	article	N	5.43	0.6908065	263.5	295	0.612099767	24.03756527	997	2.8832E-102
room	cell	N	4.58	0.37018567	220	73	0.605727299	24.21738095	997	2.0325E-101
box	booth	N	3.8	0.562488	194	187	0.608584197	24.08943095	997	6.1314E-101
daughter	kid	N	4.17	0.516042	211	150	0.606553755	24.01701251	997	1.1044E-99
limb	leg	N	6.9	0.57517475	301	194	0.605399257	23.82712141	997	8.4045E-101
liver	lung	N	2.7	0.7959904	151.5	351	0.602353773	23.99631971	997	8.6958E-102
classroom	hallway	N	2	0	124	4	0.605068667	24.14507678	997	5.6238E-102
mountain	ledge	N	3.73	0.4230145	187.5	102	0.607438264	24.1736296	997	3.665E-102
car	elevator	N	1.03	0.48817074	81	127	0.607891245	24.20167249	997	8.8964E-102
bed	couch	N	3.42	0.50575024	172.5	141	0.60833556	24.14358298	997	9.1726E-102
clothes	button	N	2.3	0.41710478	127.5	95	0.607414549	24.14157967	997	3.871E-100
clothes	coat	N	5.35	0.5955449	251.5	209	0.607382742	23.8960283	997	1.8027E-103
kidney	organ	N	6.17	0.30989906	276.5	52	0.603461964	24.39871189	997	1.0807E-103
apple	sauce	N	1.43	0.54478973	100.5	168	0.6114414	24.4321406	997	6.7985E-103
chicken	steak	N	3.73	0.7093394	183	301	0.611965537	24.31192732	997	5.7864E-103
car	hose	N	0.87	0.41176644	67.5	90	0.610076918	24.32246994	997	1.7889E-103
tobacco	cigarette	N	7.5	0.50861615	306.5	140	0.610242966	24.39921368	997	4.7728E-104
student	professor	N	1.95	0.6420795	119	240	0.611449274	24.48551719	997	1.04E-102
baby	daughter	N	5	0.582637	232	191	0.612800773	24.28411854	997	8.8588E-104
pipe	cigar	N	6.03	0.45724702	267	108	0.609638539	24.44512808	997	7.9521E-103
milk	juice	N	4.05	0.81520474	194.5	344	0.612168954	24.30167539	997	4.6781E-103
box	cigar	N	1.25	0.24983719	94	35	0.609915371	24.33637366	997	2.2504E-102
apartment	hotel	N	3.33	0.65713024	165	249	0.610461829	24.23360444	997	1.228E-102
cup	cone	N	3.17	0.40728822	161.5	85	0.608840798	24.2732482	997	1.5625E-103
horse	ox	N	3.02	0.28499535	156.5	48	0.609467026	24.40805625	997	8.6244E-105
throat	nose	N	2.8	0.80818355	147	337	0.611587994	24.59716339	997	2.4136E-103
bone	teeth	N	4.17	0.64055455	194.5	233	0.614541192	24.379637	997	5.62E-103
bone	elbow	N	3.78	0.4984853	178	129	0.611141959	24.32437811	997	4.0238E-107
bacon	bean	N	1.22	0.79091054	93	327	0.610273012	24.94664378	997	4.9252E-108
cup	jar	N	5.13	0.4217678	228	93	0.619931593	25.08309457	997	8.7741E-110
proof	fact	N	7.3	0.4566657	286	103	0.622012712	25.34429037	997	3.3118E-110
appointment	engagement	N	6.75	0.5027486	273	129	0.625959936	25.40738676	997	4.0749E-110
birthday	year	N	1.67	0.47172976	107	108	0.626906312	25.39396125	997	3.9196E-111
word	clue	N	2.53	0.20421948	132	28	0.626705176	25.54547526	997	3.377E-107
author	creator	N	8.02	0.67689866	303.5	257	0.62896784	24.9580336	997	1.0375E-106
atom	carbon	N	3.1	0.67041594	155	251	0.620105811	24.88505827	997	2.7937E-102
archbishop	bishop	N	7.05	0.75771815	274.5	302	0.618987996	24.21944658	997	3.753E-102
letter	paragraph	N	4	0.48157972	182	112	0.608616879	24.20011763	997	1.239E-101
page	paragraph	N	3.03	0.6674695	153	247	0.60831094	24.12187518	997	9.7922E-109
steeple	chapel	N	7.08	0	273	3.5	0.607069741	25.18792096	997	2.1703E-108
muscle	bone	N	3.65	0.74559754	164	295	0.623602602	25.13628579	997	2.3331E-111
muscle	tongue	N	5	0.277947	216.5	42	0.622820421	25.57902046	997	8.6325E-112
boy	soldier	N	2.15	0.6259589	117	217	0.629466645	25.64328412	997	6.8595E-106
belly	abdomen	N	8.13	0.77275544	302	304	0.630420053	24.76213682	997	5.8307E-105
guy	girl	N	3.33	0.6037349	155.5	197	0.617096582	24.62269121	997	7.5624E-105
bed	chair	N	3.5	0.46273983	157	102	0.614937882	24.60573336	997	7.7456E-103
clothes	jacket	N	5.15	0.59833115	220	191	0.614674418	24.30339622	997	9.2317E-102
gun	knife	N	3.65	0.59775895	160.5	190	0.609942493	24.1411585	997	1.1238E-100
tin	metal	N	5.63	0.5434579	231	151	0.607376055	23.97725247	997	1.63893E-97
bottle	container	N	7.93	0.6251789	289	209	0.604763771	23.49773555	997	2.07653E-93
hen	turkey	N	6.13	0.7084343	246	271	0.597008036	22.87172118	997	8.75677E-97
meat	bread	N	1.67	0.839561	106.5	319	0.586624958	23.38704799	997	3.25306E-97
arm	bone	N	3.83	0.4033944	168	79	0.595193564	23.45247195	997	1.17774E-93
neck	spine	N	5.32	0.76601815	221	294	0.596267145	22.90944401	997	7.44189E-93
apple	lemon	N	4.05	0.5192176	175	132	0.587258995	22.78674364	997	2.83928E-89
agony	grief	N	7.63	0.62661415	275	209	0.585192713	22.23526491	997	1.12272E-86
assignment	task	N	8.7	0.59266555	305	182	0.575763618	21.83252693	997	7.06109E-86
night	dawn	N	2.95	0.53788215	145	144	0.568729126	21.70816908	997	1.52612E-87
dinner	soup	N	3.72	0.25061542	160.5	33	0.566531404	21.96720746	997	8.59684E-85
calf	bull	N	4.93	0.64746475	204.5	217	0.571095614	21.53873434	997	1.16562E-83
snow	storm	N	4.8	0.53150237	194	140	0.563517486	21.36148794	997	1.54708E-84
nail	hand	N	3.42	0.3341983	154	54	0.560340349	21.49883404	997	7.72147E-86
dog	horse	N	2.38	0.7995897	123.5	298	0.562804442	21.70211636	997	5.66038E-88
arm	neck	N	1.58	0.72533864	101.5	270	0.566424127	22.0340382	997	4.71815E-88
ball	glove	N	1.75	0.37923107	108	67	0.572264647	22.04629913	997	7.91771E-87
flu	fever	N	6.08	0.53159666	232.5	138	0.572478743	21.85611708	997	9.21118E-86
fee	salary	N	3.72	0.74092793	156	271	0.569144656	21.69017153	997	3.75924E-84
nerve	brain	N	3.88	0.698013	162	249	0.566212335	21.43849014	997	6.05385E-87
beast	animal	N	7.83	0.39746058	269	74	0.561723667	21.87424147	997	1.09263E-88
dinner	chicken	N	2.85	0.17979714	139.5	22	0.569463613	22.14472282	997	4.32326E-88
girl	maid	N	2.93	0.49812868	140	113	0.574193144	22.05218437	997	1.84083E-84
child	boy	N	5.75	0.6453692	218.5	208	0.572581467	21.48702282	997	1.98686E-82
alcohol	wine	N	7.42	0.5641874	253.5	151	0.562593127	21.1680658	997	6.50381E-81
nose	mouth	N	3.73	0.72475505	155.5	261	0.556844813	20.92922128	997	2.73368E-80
street	car	N	2.38	0.5210656	121	126	0.552487213	20.83060838	997	9.77271E-80
bell	door	N	2.2	0.5528866	114	143	0.550674734	20.74296272	997	1.56282E-79
box	hat	N	1.3	0.4871715	94	105	0.549057264	20.71062627	997	6.685E-79
belief	impression	N	5.95	0.5026002	221	114	0.548458943	20.61039612	997	9.55591E-80
bias	opinion	N	5.6	0.41772452	210	81	0.546599023	20.74450743	997	3.06875E-79
attention	awareness	N	8.73	0.5276749	284.5	127	0.549085825	20.66411492	997	1.73853E-79
anger	mood	N	4.1	0.41414413	162.5	79	0.547596865	20.70328471	997	2.54011E-82
elegance	style	N	5.72	0.32581794	210	50	0.548322985	21.15127996	997	1.70028E-83
beauty	age	N	1.58	0.10149543	100	12	0.556540053	21.33577538	997	2.94034E-83
book	theme	N	2.58	0.44036862	125	88	0.559877384	21.29845127	997	1.94224E-82
friend	mother	N	2.53	0.54258907	122.5	130	0.559204415	21.16961761	997	9.53559E-84
vitamin	iron	N	5.55	0.41252244	205	76	0.556872976	21.37515957	997	1.97954E-82
car	factory	N	2.75	0.65010214	131.5	196	0.560586298	21.16831795	997	4.49852E-83
pact	condition	N	2.45	0.32777226	120	49	0.556849389	21.26945866	997	6.64793E-83
chapter	choice	N	0.48	0.1370467	33	16	0.558680902	21.24281674	997	3.70215E-83
arithmetic	rhythm	N	2.35	0.37945527	115.5	62	0.558199245	21.28274475	997	3.5743E-84
winner	presence	N	1.08	0.033293545	84	4	0.558920889	21.44192056	997	6.15753E-84
belief	flower	N	0.4	0.23183548	17.5	26	0.561785184	21.40492486	997	7.30041E-83
winner	goal	N	3.23	0.55481064	135	130	0.561121256	21.23642823	997	1.00849E-82
trick	size	N	0.48	0.26496065	31.5	30	0.558083664	21.21437572	997	4.31393E-83
choice	vein	N	0.98	0.24207841	74.5	26	0.557684439	21.27231611	997	3.03949E-83
hymn	conquest	N	0.68	0.06400237	51.5	9	0.558732528	21.2961906	997	7.51589E-83
endurance	band	N	0.4	0.048022963	17	7	0.559163619	21.23444322	997	1.26575E-83
jail	choice	N	1.08	0.11167533	78.5	9	0.558047745	21.35587613	997	1.30181E-83
condition	boy	N	0.48	0.3485161	30	48	0.560239351	21.35396354	997	1.31E-83
flower	endurance	N	0.4	0.34557498	16.5	45	0.560204923	21.35353659	997	4.11649E-83
hole	agreement	N	0.3	0.11921721	5.5	10	0.560197238	21.275511	997	3.74157E-83
doctor	temper	N	0.48	0.38256127	27.5	52	0.558790243	21.28202255	997	3.3951E-83
fraternity	door	N	0.68	0.11671427	46	9	0.558907847	21.28864788	997	3.60401E-83
task	woman	N	0.68	0.373544	45.5	48	0.559027472	21.28457655	997	3.34441E-83
fraternity	baseball	N	0.88	0.34023073	58	40	0.558953966	21.28967337	997	6.01145E-83
cent	size	N	0.4	0.27702713	15	27	0.559045985	21.24968314	997	1.13718E-82
presence	door	N	0.48	0.17363904	26	13	0.558323436	21.20617615	997	1.75676E-82
mouse	management	N	0.48	0.29839617	25.5	30	0.557535901	21.17647429	997	3.16234E-82
task	highway	N	0.48	0.2556788	25	21	0.556997391	21.13630389	997	9.16511E-82
liquor	century	N	0.4	0.041701403	14.5	6	0.556267961	21.06351547	997	1.16625E-81
task	straw	N	0.68	0.26373422	40	20	0.55494296	21.04701854	997	2.74468E-81
island	task	N	0.3	0.27474752	5	22	0.554642069	20.98838624	997	6.12022E-81
night	chapter	N	0.48	0.1710592	22.5	10	0.553570903	20.9333923	997	7.67242E-81
pollution	president	N	0.68	-0.102839954	37.5	1	0.552563703	20.91788158	997	4.46576E-81
gun	trick	N	0.48	0.46046597	22	63	0.55227919	20.95501149	997	8.62855E-82
bath	trick	N	0.58	0.52346015	29	92	0.552959942	21.06764469	997	6.29022E-82
diet	apple	N	1.18	0.34567478	64.5	33	0.555018239	21.08927426	997	1.13982E-81
cent	wife	N	0.58	0.24970819	28.5	17	0.555412343	21.04858807	997	4.75013E-81
chapter	tail	N	0.3	0.050726417	4.5	5	0.554670706	20.95077748	997	9.39724E-81
course	stomach	N	0.58	0.20439756	27	13	0.55288237	20.90396252	997	7.50126E-81
hymn	straw	N	0.4	0.4246456	12	51	0.552023708	20.91942998	997	2.69051E-82
dentist	colonel	N	0.4	0.55419457	11.5	101	0.552307601	21.14734864	997	7.58537E-82
wife	straw	N	0.4	0.27366567	11	16	0.556468644	21.07646334	997	1.48996E-81
hole	wife	N	0.68	0.17221494	29	8	0.555178965	21.03024404	997	1.64714E-81
pupil	president	N	0.78	0.42254332	34.5	48	0.554335893	21.02337439	997	3.05774E-81
bath	wife	N	0.48	0.35575452	17.5	29	0.55421044	20.98098246	997	8.21717E-81
people	cent	N	0.48	0.27033913	17	14	0.553435446	20.9131737	997	5.4773E-81
formula	log	N	1.77	0.39780462	71	37	0.552192795	20.9410067	997	1.4034E-80
woman	fur	N	0.58	0.18588099	21.5	10	0.552703304	20.87642277	997	3.14054E-80
apple	sunshine	N	0.58	0.31739876	21	20	0.551517762	20.82106987	997	2.11119E-80
gun	dawn	N	1.18	0.036771446	52	3	0.550499004	20.84836846	997	2.58252E-80
meal	waist	N	0.98	0.4224763	42	41	0.551001736	20.83451862	997	9.05007E-80
camera	president	N	0.48	-0.010948897	16.5	1	0.550746752	20.74825202	997	2.36481E-79
liquor	band	N	0.68	0.15546912	23.5	5	0.549155052	20.68208076	997	7.65503E-80
stomach	vein	N	2.35	0.31435916	72	15	0.547930065	20.75977672	997	2.37373E-79
gun	fur	N	0.3	0.3419198	4	20	0.54936804	20.68182131	997	4.59092E-79
couch	baseball	N	0.88	0.18564773	31.5	6	0.547925255	20.63633016	997	1.1283E-78
worker	camera	N	0.68	0.33012545	22	17	0.547081046	20.57425071	997	1.18329E-80
deck	mouse	N	0.48	0.6057349	15	119	0.545926299	20.88813904	997	5.37042E-80
rice	boy	N	0.4	0.18241532	9.5	5	0.551733082	20.78416971	997	1.79823E-79
people	gun	N	0.68	0.09619002	19.5	3	0.549818495	20.70095843	997	3.74546E-84
cliff	tail	N	0.3	0.6765916	3.5	161	0.548279895	21.43873994	997	8.59067E-84
ankle	window	N	0.3	0.4089878	3	29	0.561728147	21.38226307	997	5.06543E-83
princess	island	N	0.3	0.22791591	2.5	6	0.56071403	21.26136356	997	3.11251E-84
container	mouse	N	0.3	0.55945766	2	83	0.558534611	21.45132655	997	1.0596E-84
wagon	container	N	2.65	0.6353116	72	131	0.561953812	21.52453882	997	5.82663E-84
people	balloon	N	0.48	0.038523782	9.5	2	0.563263947	21.40868306	997	3.8183E-83
dollar	people	N	0.4	0.13646688	5	2	0.561188751	21.28063841	997	8.89437E-86
bath	balloon	N	0.4	0.616746	4.5	117	0.558882851	21.69254152	997	2.23295E-85
stomach	bedroom	N	0.4	0.42089468	4	28	0.566254366	21.63018007	997	6.25632E-85
bicycle	bedroom	N	0.4	0.41572398	3.5	26	0.565146939	21.56030482	997	1.04322E-84
log	bath	N	0.4	0.47191027	3	36	0.563902441	21.52559695	997	2.27441E-89
bowl	tail	N	0.48	0.6740763	4	150	0.563282851	22.25015697	997	1.08124E-90
go	come	V	2.42	0.6520248	55.5	134	0.576021316	22.45432766	997	6.66458E-91
take	steal	V	6.18	0.56682885	149	82	0.579537091	22.48670382	997	5.30336E-87
listen	hear	V	8.17	0.7697366	193.5	194	0.580091651	21.88317669	997	1.72591E-91
think	rationalize	V	8.25	0.47797087	196	38	0.569620763	22.57702237	997	1.26908E-86
occur	happen	V	9.32	0.7741839	217	194	0.581634431	21.82424782	997	1.25142E-81
vanish	disappear	V	9.8	0.77801347	217	194	0.56858319	21.042192	997	8.83231E-82
multiply	divide	V	1.75	0.53938	45.5	69	0.554553996	21.06604712	997	8.97202E-78
plead	beg	V	9.08	0.71282685	212.5	172	0.554989115	20.43082284	997	1.60528E-84
begin	originate	V	8.2	0.34042555	194	12	0.543246442	21.49632525	997	1.48904E-78
protect	defend	V	9.13	0.8515289	212	210	0.562759567	20.55508362	997	4.25135E-76
kill	destroy	V	5.9	0.7932419	143	197	0.545569139	20.16282663	997	5.11599E-74
create	make	V	8.72	0.6552263	203	131	0.538194288	19.82801157	997	1.86053E-82
accept	reject	V	0.83	0.82193685	13.5	204	0.53179999	21.17255391	997	2.12365E-80
ignore	avoid	V	6.87	0.6610885	158	133	0.55692626	20.84796397	997	8.90383E-79
carry	bring	V	5.8	0.6512743	139.5	128	0.550994292	20.59060725	997	9.87971E-86
leave	enter	V	0.95	0.75939685	18	181	0.546230851	21.68542678	997	3.77373E-82
choose	elect	V	7.62	0.7036376	170.5	162	0.566128176	21.12421988	997	6.83419E-81
lose	fail	V	7.33	0.61618143	165	109	0.556048283	20.92582118	997	2.24355E-87
encourage	discourage	V	1.58	0.8077487	37.5	194	0.55242485	21.94122437	997	5.3318E-82
achieve	accomplish	V	8.57	0.7544616	194.5	176	0.570640165	21.10058295	997	2.59301E-82
make	construct	V	8.33	0.5909724	189.5	89	0.555618245	21.14987132	997	6.89255E-81
listen	obey	V	4.93	0.71538556	115	166	0.556514468	20.92523774	997	5.26314E-74
inform	notify	V	9.25	0.818996	200	193	0.552414148	19.82602248	997	2.04873E-79
receive	give	V	1.47	0.75470996	36	174	0.531761727	20.69197053	997	1.85352E-79
borrow	beg	V	2.62	0.5294195	55	62	0.548113373	20.69887123	997	9.70485E-80
take	obtain	V	7.1	0.5660264	155	76	0.548241231	20.74344251	997	7.71893E-77
advise	recommend	V	8.1	0.65962255	177	126	0.549066135	20.28151433	997	1.42998E-72
imitate	portray	V	6.75	0.7918873	150.5	183	0.540438959	19.59379937	997	3.49091E-71
win	succeed	V	7.9	0.6052717	171	101	0.527272198	19.36794723	997	1.13494E-73
think	decide	V	5.13	0.40815714	118.5	23	0.52286306	19.77208691	997	8.68731E-75
greet	meet	V	6.17	0.5189766	138	57	0.530722966	19.95221761	997	3.50449E-80
agree	argue	V	0.77	0.67290837	10	133	0.534182807	20.81353048	997	9.15635E-78
enjoy	entertain	V	5.92	0.6624197	134	125	0.550360052	20.42941407	997	1.07923E-78
destroy	make	V	1.6	0.5846321	36.5	84	0.543220037	20.57732241	997	4.98949E-76
save	protect	V	6.58	0.66351765	142	124	0.545983509	20.15167457	997	7.05799E-72
give	lend	V	7.22	0.70593697	150	153	0.537982784	19.48109221	997	2.86758E-67
understand	know	V	7.47	0.7284538	153.5	158	0.525077188	18.72423161	997	5.44933E-66
take	receive	V	5.08	0.60978734	114.5	98	0.510063223	18.51169159	997	3.29923E-61
accept	acknowledge	V	6.88	0.82333344	144	180	0.505760756	17.70601282	997	1.18751E-54
decide	choose	V	8.87	0.75961107	182	162	0.48910464	16.56927735	997	1.22716E-54
accept	believe	V	6.75	0.5530884	143	69	0.464663321	16.56675835	997	5.32563E-57
keep	possess	V	8.27	0.514326	169	51	0.464607928	16.98113993	997	1.58476E-51
roam	wander	V	8.83	0.6959466	179	141	0.473646792	16.0120014	997	2.9557E-54
succeed	fail	V	0.83	0.6181454	12	101	0.45227597	16.49925761	997	1.34691E-58
spend	save	V	0.55	0.6443979	5	114	0.46312157	17.25814954	997	2.04892E-53
leave	go	V	7.63	0.7105374	151.5	147	0.47960704	16.35002712	997	1.18127E-60
come	attend	V	8.1	0.31531885	160.5	9	0.459821625	17.61149214	997	1.43593E-58
know	believe	V	5.5	0.6202258	123	100	0.487114441	17.2533492	997	1.05497E-54
gather	meet	V	7.3	0.6710866	144.5	121	0.479504313	16.57835227	997	6.96293E-53
make	earn	V	7.62	0.60262233	148	91	0.464862831	16.2553412	997	4.37476E-53
forget	ignore	V	3.07	0.66828114	62	118	0.457717893	16.29135114	997	4.76761E-53
multiply	add	V	2.7	0.52763236	54	57	0.458518871	16.28469163	997	1.44327E-58
shrink	grow	V	0.23	0.6669163	1	116	0.458370826	17.2529663	997	5.09451E-61
arrive	leave	V	1.33	0.6291126	28	103	0.479496119	17.67384511	997	9.91116E-61
succeed	try	V	3.98	0.548461	73	63	0.488428181	17.62451438	997	3.20066E-66
accept	deny	V	1.75	0.7848394	35	153	0.487389086	18.55018716	997	1.00771E-68
arrive	come	V	7.05	0.49465522	135	43	0.506542845	18.96453521	997	4.62106E-69
agree	differ	V	1.05	0.4981729	19	44	0.51488201	19.02028347	997	6.02515E-75
send	receive	V	1.08	0.6939954	21	125	0.515993013	19.97780951	997	2.92161E-80
win	dominate	V	5.68	0.36143258	115	12	0.534672198	20.8260379	997	5.45284E-81
add	divide	V	2.3	0.5759194	39	70	0.55059054	20.94131364	997	3.73504E-86
kill	choke	V	4.92	0.21300766	98.5	3	0.55270893	21.75126571	997	4.92412E-81
acquire	get	V	8.82	0.68231606	158.5	114	0.567294406	20.94830999	997	1.73532E-77
participate	join	V	7.7	0.64261144	138	101	0.552837156	20.38510481	997	9.28467E-78
leave	remain	V	2.53	0.5495274	42	60	0.542388721	20.4284499	997	4.40648E-78
go	enter	V	4	0.7146721	68.5	129	0.543201965	20.48005443	997	2.11516E-76
take	carry	V	5.23	0.5947798	105	81	0.544168183	20.21142512	997	1.83242E-81
forget	learn	V	1.18	0.6804118	23.5	109	0.539114793	21.01607234	997	1.4293E-72
appoint	elect	V	8.17	0.888266	142	154	0.554077049	19.59383327	997	4.88832E-72
engage	marry	V	5.43	0.5657016	107	63	0.527272857	19.50704861	997	1.13062E-74
ask	pray	V	3.72	0.8063564	59.5	145	0.52558363	19.93378114	997	5.74041E-75
go	send	V	3.75	0.66433424	61	104	0.533829916	19.98119434	997	4.59859E-74
take	deliver	V	4.37	0.59345657	72	78	0.534736885	19.83548981	997	1.4913E-74
speak	hear	V	3.02	0.61247694	52	85	0.531943815	19.91439952	997	3.48311E-66
analyze	evaluate	V	8.03	0.81021774	133	143	0.533458633	18.54407192	997	3.46705E-67
argue	rationalize	V	4.2	0.4313214	69	24	0.506418689	18.71056412	997	5.70783E-76
lose	keep	V	1.05	0.7170829	18.5	123	0.509787694	20.1423033	997	3.17498E-75
compare	analyze	V	8.1	0.57561266	132	65	0.537804976	20.02258162	997	7.26318E-75
disorganize	organize	V	1.45	0	26	1	0.535527077	19.96474156	997	7.44352E-76
go	allow	V	3.62	0.38405675	54	13	0.534422368	20.12379956	997	1.70584E-81
take	possess	V	7.2	0.44157118	118	24	0.537453678	21.02097605	997	9.12352E-82
learn	listen	V	3.88	0.65966463	58.5	95	0.554166633	21.06382675	997	3.59889E-84
destroy	construct	V	0.92	0.5574561	12.5	57	0.554948635	21.44145426	997	4.76113E-75
create	build	V	8.48	0.7656665	133.5	126	0.561776822	19.99426971	997	2.71833E-86
steal	buy	V	1.13	0.7552727	19	122	0.53498668	21.77275699	997	2.02428E-85
kill	hang	V	4.45	0.59190434	66	68	0.567674352	21.6368298	997	3.08442E-95
forget	know	V	0.92	0.681431	12	97	0.565265172	23.15128708	997	2.57507E-93
create	imagine	V	5.13	0.5922136	87	68	0.591298258	22.85740266	997	4.52002E-93
do	happen	V	4.23	0.5178465	62	45	0.586384012	22.81994988	997	1.3575E-104
win	accomplish	V	7.85	0.37803003	119	12	0.585753038	24.56757258	997	3.7622E-110
give	deny	V	1.43	0.6215329	22	77	0.614080781	25.39913028	997	2.4591E-111
deserve	earn	V	5.8	0.51842695	95	44	0.626782631	25.57562103	997	1.1819E-111
get	put	V	1.98	0.5009111	29	37	0.629416132	25.62298247	997	5.9352E-103
locate	find	V	8.73	0.70375925	126	105	0.630119167	24.32080899	997	1.4817E-113
appear	attend	V	6.28	0.32470155	99	8	0.610216811	25.90569017	997	1.888E-116
know	comprehend	V	7.63	0.5341267	111	46	0.63428363	26.3348781	997	4.4161E-106
pretend	imagine	V	8.47	0.76145893	121	112	0.640501882	24.79080801	997	1.4743E-109
satisfy	please	V	7.67	0.529619	111	44	0.617538711	25.31067049	997	2.6225E-115
cherish	keep	V	4.85	0.39452368	75.5	14	0.625454544	26.16561051	997	4.9829E-124
argue	differ	V	5.15	0.38954014	83.5	12	0.638064327	27.45299754	997	3.5946E-133
overcome	dominate	V	6.25	0.4775164	96	24	0.65612712	28.79370416	997	1.0994E-139
behave	obey	V	7.3	0.5240538	104	40	0.673810769	29.74549471	997	1.2944E-134
cooperate	participate	V	6.43	0.66223675	98	80	0.685701507	29.00482349	997	2.2258E-137
achieve	try	V	4.42	0.4793663	60.5	24	0.676494735	29.40878653	997	1.5167E-138
fail	discourage	V	3.33	0.64740586	46	76	0.681556154	29.57913031	997	5.7223E-138
begin	quit	V	1.28	0.3769945	20	10	0.683661596	29.49493329	997	1.3666E-142
say	participate	V	3.82	0.28476027	50	5	0.682623049	30.16937428	997	3.6455E-143
come	bring	V	2.42	0.56449074	31	43	0.690826824	30.25306624	997	9.534E-133
declare	announce	V	9.08	0.7443466	114	99	0.691826652	28.73172465	997	2.7721E-139
read	comprehend	V	4.7	0.38615817	60	9	0.673017717	29.68687357	997	7.8394E-140
take	leave	V	2.47	0.5669267	31	43	0.684984547	29.76693057	997	5.4888E-128
proclaim	announce	V	8.18	0.8223667	104	108	0.685963179	28.0343586	997	1.4497E-114
acquire	obtain	V	8.57	0.8405454	108	108	0.663932694	26.05550697	997	2.4733E-110
conclude	decide	V	7.75	0.64206475	99.5	69	0.636468398	25.42628589	997	3.8125E-110
please	plead	V	2.98	0.5822257	40	47	0.627189239	25.39827061	997	3.9122E-108
argue	prove	V	4.83	0.60449857	65.5	56	0.626769751	25.09804329	997	2.102E-101
ask	plead	V	6.47	0.69126296	89	78	0.622239909	24.08722753	997	1.8797E-104
find	disappear	V	0.77	0.5468863	7.5	39	0.606518684	24.54633783	997	1.43881E-95
inspect	examine	V	8.75	0.6998007	103	82	0.613749997	23.20182146	997	1.27497E-96
verify	justify	V	4.08	0.8050592	49	99	0.592136712	23.36221324	997	4.94272E-92
assume	predict	V	4.85	0.79585916	64	98	0.594785199	22.66051084	997	2.31859E-90
learn	evaluate	V	4.17	0.60980123	51	55	0.583054982	22.4032549	997	2.31942E-96
argue	justify	V	5	0.4590943	67	17	0.578660644	23.32263992	997	1.1376E-101
make	become	V	4.77	0.41970754	56	12	0.594133531	24.12747336	997	6.1139E-108
discover	originate	V	4.83	0.43722552	61	15	0.607158695	25.06905789	997	7.4692E-108
achieve	succeed	V	7.5	0.6028142	88	50	0.621799233	25.05605606	997	1.2389E-108
give	put	V	3.65	0.50286597	43	26	0.621601369	25.17266093	997	5.0907E-106
understand	listen	V	4.68	0.63778734	52.5	59	0.623371634	24.78155362	997	2.5497E-101
expand	grow	V	8.27	0.66999006	90.5	62	0.617396066	24.07456635	997	1.85E-104
borrow	sell	V	1.73	0.62422514	23	54	0.606317095	24.54737666	997	1.28067E-97
keep	protect	V	5.4	0.69856036	68	71	0.613766187	23.51401548	997	4.30772E-96
explain	prove	V	4.1	0.7640639	47	82	0.597274138	23.28167735	997	9.55189E-95
assume	pretend	V	3.72	0.63754267	42	57	0.593457751	23.07631587	997	2.02426E-96
agree	please	V	4.13	0.49059984	46	22	0.590050812	23.33164303	997	1.76371E-95
forgive	forget	V	3.92	0.728734	44	76	0.594281891	23.18833184	997	3.18056E-80
clarify	explain	V	8.33	0.8208551	85	85	0.591913083	20.82019937	997	7.0496E-78
understand	forgive	V	4.87	0.5926256	54	44	0.550482963	20.44752463	997	2.64069E-93
remind	forget	V	0.87	0.7046827	9	71	0.543559362	22.85572798	997	3.81722E-93
get	remain	V	1.6	0.47139052	20	16	0.586355821	22.83120114	997	3.35965E-78
realize	discover	V	7.47	0.86836725	76	83	0.585942702	20.49882228	997	5.32504E-79
require	inquire	V	1.82	0.19422774	23	1	0.544519047	20.62609436	997	2.34083E-92
ignore	ask	V	1.07	0.7049291	15	69	0.546890864	22.71036749	997	1.55479E-98
think	inquire	V	4.77	0.362968	44.5	7	0.583900749	23.65305646	997	1.0508E-99
reject	avoid	V	4.78	0.5149031	45.5	24	0.599538806	23.83039425	997	1.7029E-118
argue	persuade	V	6.23	0.34782875	64	6	0.602406487	26.63730163	997	1.0653E-121
pursue	persuade	V	3.17	0.71781665	35	67	0.644809236	27.1099951	997	5.3499E-121
accept	forgive	V	3.73	0.67245615	37	53	0.651420669	27.00669406	997	1.7915E-120
do	quit	V	1.17	0.28034073	15	3	0.649988317	26.92929622	997	1.1394E-103
investigate	examine	V	8.1	0.8556537	70.5	74	0.648910574	24.42868961	997	3.82792E-91
