word1	word2	POS	SimLex999	sim2W100S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
people	party	N	2.2	0.28524864	80.5	22	0.503777077	18.41432653	997	2.08847E-65
people	balloon	N	0.48	0.080647245	10	5	0.503815724	18.4162197	997	2.03468E-65
people	cent	N	0.48	0.28645483	9.5	22	0.502471443	18.35045529	997	5.03243E-65
phrase	word	N	5.48	0.8045634	227.5	355	0.501420178	18.2991498	997	1.01886E-64
physician	doctor	N	8.88	0.72632027	371	301	0.496845555	18.07714475	997	2.13197E-63
pipe	cigar	N	6.03	0.48858625	252	94	0.485489808	17.53460015	997	3.32536E-60
plane	jet	N	8.1	0.43205777	338	69	0.487256333	17.61821907	997	1.07889E-60
plane	airport	N	3.65	0.32555956	138.5	31	0.494469835	17.9626442	997	1.01572E-62
plate	bowl	N	5.23	0.6069469	216.5	197	0.495920581	18.03250077	997	3.92093E-63
politician	president	N	7.38	0.5406897	303	135	0.493221564	17.90269633	997	2.29549E-62
pollution	president	N	0.68	-0.14862947	18	1	0.493578138	17.91980574	997	1.81918E-62
pollution	atmosphere	N	4.25	0.52835685	161	124	0.492244276	17.8558644	997	4.33597E-62
polyester	cotton	N	5.63	0.6363104	229.5	216	0.491808617	17.83501621	997	5.75346E-62
population	people	N	7.68	0.54141814	317.5	134	0.488167183	17.66144505	997	6.02271E-61
pot	appliance	N	2.53	0.3622653	95	38	0.488924894	17.69746124	997	3.70332E-61
presence	door	N	0.48	0.1535688	9	5	0.489191131	17.71012877	997	3.12073E-61
president	mayor	N	5.68	0.7963104	228.5	339	0.487733227	17.6408415	997	7.95266E-61
priest	monk	N	6.28	0.72614056	253	289	0.481887725	17.36496257	997	3.23478E-59
prince	king	N	5.92	0.8110651	239.5	342	0.474917311	17.03993337	997	2.44669E-57
princess	island	N	0.3	0.2652294	2	14	0.467697647	16.70764629	997	1.94661E-55
proof	fact	N	7.3	0.47592863	290	82	0.466236114	16.64090495	997	4.66172E-55
pupil	president	N	0.78	0.39376312	21.5	45	0.470342887	16.82888888	997	3.96414E-56
purse	bag	N	8.33	0.36883336	336	37	0.469774478	16.80278742	997	5.58689E-56
rabbi	minister	N	7.62	0.5263086	303	116	0.48135755	17.34009167	997	4.51099E-59
racket	noise	N	8.1	0.35519278	321.5	35	0.483295488	17.43112251	997	1.33388E-59
rail	fence	N	5.22	0.5378646	209	122	0.494721204	17.97473391	997	8.61567E-63
rain	mist	N	5.97	0.64441925	237	213	0.494462147	17.96227454	997	1.02084E-62
rat	mouse	N	7.78	0.5132631	311	103	0.490083524	17.75263619	997	1.75636E-61
ray	sunshine	N	6.83	0.39721966	269	44	0.493916871	17.93607018	997	1.4582E-62
reality	fantasy	N	1.03	0.4254483	33	53	0.501432347	18.29974307	997	1.01059E-64
reality	illusion	N	1.42	0.45427313	50	69	0.501092576	18.28318383	997	1.2687E-64
reflection	image	N	7.27	0.44901928	281	65	0.501017019	18.27950297	997	1.33448E-64
rhythm	melody	N	6.12	0.8303397	239	339	0.507451986	18.59501382	997	1.72122E-66
rice	boy	N	0.4	0.11434986	4	4	0.499390876	18.20041836	997	3.94853E-64
rice	bean	N	2.72	0.71942455	100	270	0.497741495	18.12046534	997	1.17952E-63
right	justice	N	7.05	0.47846147	268.5	76	0.500834546	18.27061588	997	1.50766E-64
river	stream	N	7.3	0.5129331	278.5	95	0.505700769	18.50874149	997	5.67603E-66
river	valley	N	1.67	0.8253486	57.5	329	0.509428884	18.69277717	997	4.43825E-67
river	sea	N	5.72	0.6940888	221.5	241	0.520891052	19.26762934	997	1.4354E-70
rod	curtain	N	3.03	0.78976923	110	315	0.515686075	19.00486876	997	5.73338E-69
roof	ceiling	N	7.58	0.77279377	286	302	0.520148593	19.22996969	997	2.43843E-70
roof	floor	N	2.62	0.710847	92	256	0.50889141	18.66615814	997	6.42138E-67
room	cell	N	4.58	0.3774756	157	36	0.512556642	18.8482721	997	5.1048E-68
room	bath	N	3.33	0.53891355	116	113	0.515250513	18.98301162	997	7.78335E-69
room	bed	N	2.35	0.65019405	77.5	203	0.514997165	18.97030744	997	9.29602E-69
root	grass	N	3.55	0.454095	119.5	65	0.517676408	19.10500294	997	1.41031E-69
salad	vinegar	N	1.13	0.6634146	39	210	0.518150282	19.12890593	997	1.00855E-69
sandwich	lunch	N	6.3	0.3984482	235	43	0.524194146	19.43590247	997	1.33715E-71
school	grade	N	4.42	0.39889184	150	43	0.530634886	19.76751928	997	1.21121E-73
school	law	N	1.13	0.29450214	38.5	21	0.532770906	19.87854149	997	2.48832E-74
science	psychology	N	4.92	0.748028	177.5	279	0.532075822	19.84235575	997	4.1697E-74
sea	ocean	N	8.27	0.7729747	304.5	292	0.529010113	19.6834211	997	4.00632E-73
second	minute	N	4.62	0.27529994	151	14	0.516381848	19.03982541	997	3.51515E-69
seed	mustard	N	3.48	0.51132065	116	88	0.520180291	19.23157627	997	2.38395E-70
sense	intuition	N	7.68	0.54245496	281	109	0.520183333	19.23173048	997	2.37878E-70
sheep	cattle	N	4.77	0.86802524	159.5	325	0.522760901	19.36273982	997	3.75705E-71
sheep	lamb	N	8.42	0.7661642	304	284	0.522032202	19.32562881	997	6.34073E-71
shelter	hut	N	6.47	0.5042962	236.5	80	0.508776741	18.66048283	997	6.9473E-67
shore	coast	N	8.83	0.848348	314.5	317	0.512248711	18.83291857	997	6.32239E-68
shoulder	head	N	3.42	0.5136883	115	88	0.494949157	17.98570252	997	7.42015E-63
sinner	saint	N	1.6	0.4928659	53	74	0.494911895	17.98390923	997	7.60363E-63
situation	condition	N	6.58	0.70397455	237	236	0.494983052	17.98733395	997	7.25707E-63
size	magnitude	N	6.33	0.5986177	227	155	0.486881477	17.60045153	997	1.37073E-60
sky	universe	N	4.68	0.55501425	151	115	0.483746689	17.45236463	997	1.00329E-59
snow	storm	N	4.8	0.5688957	162	127	0.482984116	17.41647394	997	1.62318E-59
snow	weather	N	5.48	0.6755966	196	204	0.48172437	17.35729683	997	3.58403E-59
sofa	chair	N	6.67	0.40422112	235.5	41	0.476637727	17.11976531	997	8.48987E-58
son	father	N	3.82	0.74277943	125.5	263	0.484346902	17.48065027	997	6.86438E-60
song	story	N	3.97	0.65991175	129	195	0.484593131	17.4922634	997	5.8734E-60
sorrow	shame	N	4.77	0.734678	154	256	0.483315986	17.43208712	997	1.31674E-59
south	north	N	2.2	0.97258127	67	315	0.480408883	17.29565082	997	8.16715E-59
spoon	cup	N	2.02	0.47748628	66	67	0.492594024	17.87261418	997	3.45414E-62
steak	meat	N	7.47	0.52028483	253.5	88	0.492569861	17.87145663	997	3.50886E-62
steeple	chapel	N	7.08	0	241	2.5	0.495989534	18.03582599	997	3.74707E-63
stomach	bedroom	N	0.4	0.52369314	3.5	89	0.509904915	18.71637786	997	3.19811E-67
stomach	vein	N	2.35	0.32560703	71	24	0.511765451	18.80884295	997	8.84074E-68
stomach	waist	N	5.9	0.5246748	203.5	88	0.511991381	18.82009562	997	7.55865E-68
storm	hurricane	N	6.38	0.5929122	217	140	0.513619206	18.90132766	997	2.43597E-68
story	topic	N	5	0.45540518	167.5	58	0.511288998	18.78513015	997	1.22975E-67
street	car	N	2.38	0.5628842	72	113	0.513901858	18.91546079	997	1.9999E-68
street	alley	N	5.48	0.37175277	186.5	31	0.514343927	18.93758185	997	1.46849E-68
strength	might	N	7.07	0.19810455	232.5	8	0.520432595	19.24436804	997	1.99134E-70
strength	capability	N	5.28	0.61508125	179	158	0.533709147	19.92747499	997	1.23722E-74
student	pupil	N	9.35	0.5474969	301	100	0.530729922	19.77244771	997	1.12913E-73
student	professor	N	1.95	0.6612583	62	182	0.53680653	20.08975111	997	1.21294E-75
style	fashion	N	8.5	0.6794536	281	190	0.540322519	20.27534257	997	8.43591E-77
sugar	honey	N	5.13	0.7390196	170	244	0.533413338	19.91203613	997	1.5425E-74
sun	sky	N	2.27	0.7448216	66	246	0.52837624	19.65069352	997	6.37769E-73
sunset	sunrise	N	2.47	0.8245575	74	281	0.535900853	20.04218431	997	2.39796E-75
sunset	evening	N	5.98	0.6023981	197	142	0.545613811	20.55748009	997	1.43829E-78
supper	meal	N	7.53	0.53026843	242	88	0.542895073	20.41208329	997	1.17585E-77
sweater	jacket	N	7.15	0.5703439	228.5	115	0.547021817	20.63314191	997	4.80804E-79
target	arrow	N	3.25	0.37788418	101	30	0.547303399	20.64830314	997	3.85947E-79
task	highway	N	0.48	0.26414463	5.5	10	0.548863073	20.73246261	997	1.13825E-79
task	woman	N	0.68	0.40622312	12.5	35	0.547306555	20.64847312	997	3.84997E-79
task	straw	N	0.68	0.18432622	12	7	0.546617794	20.61140548	997	6.58796E-79
task	job	N	8.87	0.5702915	279.5	110	0.545097362	20.52978995	997	2.14698E-78
tax	income	N	2.38	0.6959115	66.5	198	0.548910832	20.73504452	997	1.09636E-79
taxi	cab	N	9.2	0.7287454	283	226	0.553365524	20.97716161	997	3.233E-81
teacher	helper	N	4.28	0.16805038	127	6	0.540943733	20.30828839	997	5.24999E-77
teacher	rabbi	N	4.37	0.5816807	127.5	115	0.545975317	20.57688257	997	1.08612E-78
teacher	instructor	N	9.25	0.5912465	281.5	124	0.544970615	20.52299935	997	2.36854E-78
telephone	booth	N	3.63	0.5071618	104	70	0.546947927	20.6291651	997	5.09328E-79
throat	nose	N	2.8	0.77496594	84	246	0.547253625	20.64562245	997	4.0124E-79
tin	aluminum	N	6.42	0.76108646	200	239	0.552676266	20.93953178	997	5.59633E-81
tin	metal	N	5.63	0.60938627	177	137	0.543350373	20.43636869	997	8.28171E-78
tobacco	cigarette	N	7.5	0.5616858	228.5	101	0.540546784	20.28723096	997	7.10923E-77
toe	finger	N	4.68	0.77961123	131.5	243	0.542846939	20.40951736	997	1.2202E-77
tongue	throat	N	3.1	0.58021843	93	111	0.540845938	20.30309874	997	5.65735E-77
top	side	N	1.9	0.44281176	57.5	46	0.540435455	20.28132856	997	7.7396E-77
tower	bell	N	1.9	0.56524116	57	103	0.540350734	20.27683793	997	8.25631E-77
tree	maple	N	5.53	0.4257515	171	37	0.541134797	20.31843086	997	4.53651E-77
trial	verdict	N	3.33	0.7127464	94.5	202	0.547620872	20.66540892	997	3.0117E-79
trick	size	N	0.48	0.2438519	5	7	0.549054382	20.74280686	997	9.79486E-80
uncle	aunt	N	5.5	0.90038395	167.5	271	0.547289609	20.64756044	997	3.90125E-79
value	belief	N	7.07	0.36574787	207	25	0.540423789	20.28071017	997	7.80879E-77
vehicle	bus	N	6.47	0.64426637	193	155	0.552941723	20.95401696	997	4.53099E-81
vessel	vein	N	5.15	0.32250214	155.5	18	0.548051883	20.68865258	997	2.14976E-79
victory	triumph	N	8.98	0.7695411	261	230	0.555884481	21.11521362	997	4.30498E-82
violin	instrument	N	6.58	0.61141974	193.5	131	0.540323834	20.27541226	997	8.42745E-77
vision	perception	N	6.88	0.72589636	200.5	208	0.53736705	20.11923886	997	7.9468E-76
vitamin	iron	N	5.55	0.4704553	167	51	0.526890567	19.5741649	997	1.88906E-72
wagon	carriage	N	7.7	0.78087544	222.5	230	0.532132593	19.8453091	997	3.99773E-74
wagon	container	N	2.65	0.6793394	77	165	0.517230712	19.08254318	997	1.93223E-69
wall	decoration	N	2.62	0.39406437	72.5	28	0.518685352	19.15592469	997	6.90244E-70
wall	brick	N	4.68	0.7002948	124	185	0.519486805	19.19645232	997	3.90628E-70
water	salt	N	1.3	0.71696126	39	199	0.516132186	19.0272761	997	4.19024E-69
water	ice	N	6.47	0.49977228	186.5	58	0.526184855	19.53790008	997	3.15814E-72
way	manner	N	7.62	0.6200441	211.5	136	0.532334318	19.85580635	997	3.44182E-74
wealth	poverty	N	1.27	0.5109674	37	64	0.528147719	19.63890589	997	7.53968E-73
wealth	fame	N	4.02	0.63189834	109	140	0.528420434	19.65297381	997	6.17446E-73
wealth	prestige	N	6.07	0.72915006	172	201	0.526479791	19.55304934	997	2.54812E-72
weekend	week	N	4	0.74954516	107	210	0.517109644	19.07644593	997	2.1046E-69
whiskey	gin	N	6.28	0.6883608	177.5	171	0.516117745	19.02655046	997	4.23302E-69
whiskey	champagne	N	5.33	0.63705593	153	144	0.507767575	18.61059397	997	1.38717E-66
wife	husband	N	2.3	0.8564642	58.5	246	0.50265187	18.3592717	997	4.45753E-65
wife	straw	N	0.4	0.28951424	3	12	0.515104344	18.9756811	997	8.62333E-69
window	door	N	3.33	0.80381703	87	230	0.513216407	18.88120138	997	3.22557E-68
wine	brandy	N	5.15	0.565677	145	94	0.517685164	19.10544438	997	1.4016E-69
wine	liquor	N	7.85	0.6852058	209.5	164	0.516603688	19.05098174	997	3.00675E-69
winner	presence	N	1.08	-0.021001348	30.5	1	0.506167589	18.53170883	997	4.13239E-66
winner	candidate	N	2.78	0.6169432	73	130	0.505158537	18.48209133	997	8.2014E-66
winner	goal	N	3.23	0.5591693	83	87	0.505753012	18.51131074	997	5.47808E-66
winter	season	N	6.27	0.6101985	168	122	0.505289733	18.48853676	997	7.50308E-66
winter	summer	N	2.38	0.81029403	58	224	0.5009709	18.27725649	997	1.37628E-64
wire	cord	N	7.62	0.69898385	196	169	0.512037345	18.82238553	997	7.32142E-68
wisdom	intelligence	N	7.47	0.44988245	192	41	0.500479145	18.25331589	997	1.91172E-64
woman	fur	N	0.58	0.16271055	6	3	0.511431718	18.7922308	997	1.11406E-67
woman	man	N	3.33	0.8960997	81.5	237	0.509130751	18.67800816	997	5.4479E-67
woman	secretary	N	1.98	0.3156349	51.5	14	0.516177694	19.02956307	997	4.05823E-69
woman	wife	N	5.72	0.6034494	149	112	0.516472356	19.04437645	997	3.29814E-69
wood	log	N	7.3	0.34655842	183	18	0.512958931	18.86834522	997	3.85891E-68
wood	paper	N	2.88	0.43289343	71	33	0.528873371	19.67635708	997	4.42935E-73
word	newspaper	N	2.47	0.16585673	58.5	3	0.529754517	19.72191391	997	2.31777E-73
word	literature	N	4.77	0.41125962	111.5	24	0.531139501	19.7936997	997	8.3424E-74
word	dictionary	N	3.68	0.49614617	83	47	0.53609565	20.052407	997	2.07134E-75
word	clue	N	2.53	0.15523794	59.5	2	0.536914434	20.09542484	997	1.11818E-75
word	page	N	2.92	0.2918604	69	8	0.538533825	20.18074079	997	3.28703E-76
worker	mechanic	N	4.92	0.46041667	121	36	0.540750225	20.29802076	997	6.08647E-77
worker	employer	N	5.37	0.48907122	136	41	0.545362674	20.54401085	997	1.74778E-78
worker	camera	N	0.68	0.31331423	8.5	10	0.550908276	20.84329105	997	2.27307E-80
world	globe	N	6.67	0.45926937	161	34	0.549049102	20.74252128	997	9.83557E-80
yard	inch	N	3.78	0.6061223	84	102	0.559290126	21.30320154	997	2.74241E-83
absorb	withdraw	V	2.97	0.5491751	68.5	68	0.55847047	21.25781516	997	5.33591E-83
absorb	learn	V	5.48	0.5407916	135	63	0.558383568	21.25300849	997	5.72545E-83
absorb	possess	V	5	0.69881785	121	150	0.560925059	21.39400385	997	7.22949E-84
accept	deny	V	1.75	0.82137173	45.5	206	0.556478704	21.1479024	997	2.66879E-82
accept	deliver	V	1.58	0.68173516	39.5	135	0.570559545	21.93662819	997	2.40177E-87
accept	believe	V	6.75	0.5709694	156.5	78	0.576305016	22.26656314	997	1.78119E-89
accept	recommend	V	2.75	0.7029803	64	151	0.578069249	22.36885883	997	3.87444E-90
accept	forgive	V	3.73	0.70089465	78	150	0.581447617	22.56606625	997	2.03345E-91
accept	reject	V	0.83	0.8461203	13.5	208	0.582589973	22.63314687	997	7.44775E-92
accept	acknowledge	V	6.88	0.8258074	155	202	0.609640694	24.28425518	997	1.0378E-102
accomplish	become	V	4	0.32782888	83.5	10	0.59969887	23.66291715	997	1.33866E-98
achieve	succeed	V	7.5	0.5901447	166	88	0.604021967	23.93093182	997	2.2754E-100
achieve	accomplish	V	8.57	0.75808215	196.5	178	0.604524764	23.96231741	997	1.4108E-100
achieve	try	V	4.42	0.49072945	91.5	38	0.589778343	23.05997432	997	1.22189E-94
acknowledge	notify	V	5.3	0.6821804	123	131	0.592125118	23.20112188	997	1.45409E-95
acquire	get	V	8.82	0.69162226	198.5	141	0.587442007	22.92034448	997	9.99678E-94
acquire	obtain	V	8.57	0.8563315	194	203	0.577730681	22.34919122	997	5.1959E-90
acquire	find	V	6.38	0.7154189	143.5	155	0.556711774	21.16073665	997	2.21183E-82
add	build	V	4.92	0.6700358	110.5	126	0.546776016	20.61991539	997	5.8238E-79
add	divide	V	2.3	0.5746101	50	77	0.542120068	20.37080373	997	2.13277E-77
advise	recommend	V	8.1	0.7331087	175	162	0.542622075	20.39753401	997	1.45051E-77
agree	argue	V	0.77	0.67894256	10	128	0.526897351	19.57451382	997	1.87973E-72
agree	differ	V	1.05	0.50095695	23	40	0.539996662	20.25807957	997	1.08144E-76
agree	please	V	4.13	0.45126483	83	31	0.539840283	20.24979963	997	1.21823E-76
analyze	evaluate	V	8.03	0.85647637	169	196	0.5424319	20.38740417	997	1.67872E-77
appear	attend	V	6.28	0.34046286	137	12	0.522054002	19.32673818	997	6.24234E-71
appoint	elect	V	8.17	0.882314	172.5	196	0.53726397	20.11381326	997	8.58995E-76
argue	prove	V	4.83	0.58887076	100.5	82	0.514187227	18.92973827	997	1.63848E-68
argue	justify	V	5	0.42397016	107.5	20	0.512079919	18.82450676	997	7.10829E-68
argue	differ	V	5.15	0.42789364	112.5	20	0.520178357	19.23147829	997	2.38723E-70
argue	rationalize	V	4.2	0.5183645	84	43	0.529357247	19.7013634	997	3.10445E-73
argue	persuade	V	6.23	0.38242048	131	15	0.53105365	19.78924351	997	8.88914E-74
arrange	organize	V	8.27	0.7982552	172	179	0.545787779	20.56681512	997	1.25652E-78
arrange	require	V	0.98	0.540549	20.5	53	0.523235128	19.38692253	997	2.67074E-71
arrive	leave	V	1.33	0.62138003	30	97	0.524109046	19.431552	997	1.42194E-71
arrive	come	V	7.05	0.4568524	139	27	0.5287621	19.67061047	997	4.80618E-73
ask	pray	V	3.72	0.82853085	70.5	180	0.542449557	20.38834448	997	1.65611E-77
ask	plead	V	6.47	0.7145086	131	139	0.548213441	20.6973712	997	1.89431E-79
assume	predict	V	4.85	0.78691626	97.5	167	0.536758455	20.08722375	997	1.25769E-75
assume	pretend	V	3.72	0.70947355	70	132	0.531761536	19.82601253	997	5.26389E-74
attach	join	V	7.75	0.5342192	151.5	49	0.532208978	19.84928343	997	3.77743E-74
attend	arrive	V	6.08	0.56256485	123	61	0.541276823	20.325973	997	4.06949E-77
become	appear	V	4.77	0.33136111	89	10	0.543100567	20.42304105	997	1.00386E-77
become	seem	V	2.63	0.33619088	55.5	10	0.552185185	20.91275907	997	8.26696E-81
beg	ask	V	6	0.71390593	120	133	0.55521134	21.07824009	997	7.39096E-82
begin	originate	V	8.2	0.38114992	157	12	0.54468681	20.50780141	997	2.95067E-78
begin	quit	V	1.28	0.37798682	29	11	0.573539797	22.10716321	997	1.90996E-88
begin	go	V	7.42	0.556566	137	54	0.573265932	22.09143797	997	2.41286E-88
behave	obey	V	7.3	0.4942656	134.5	28	0.580286602	22.49809661	997	5.62084E-91
borrow	sell	V	1.73	0.6367829	37	95	0.597085092	23.50244858	997	1.52598E-97
borrow	beg	V	2.62	0.5593338	51	53	0.600818856	23.73203761	997	4.6861E-99
borrow	want	V	1.77	0.5145845	38.5	35	0.600738606	23.72707774	997	5.0528E-99
breathe	choke	V	1.37	0.46703812	29	24	0.600749629	23.72775893	997	5.0008E-99
bring	complain	V	0.98	0.62527734	20	86	0.600388491	23.70545164	997	7.0177E-99
bring	restore	V	2.62	0.72032106	47.5	127	0.606272974	24.07179624	997	2.6597E-101
bring	send	V	2.97	0.76720726	51	144	0.612635554	24.47494827	997	5.6114E-104
carry	bring	V	5.8	0.68557125	107.5	109	0.62166425	25.06018716	997	7.0088E-108
cherish	keep	V	4.85	0.28059554	86	4	0.615111484	24.63387229	997	4.9118E-105
choose	elect	V	7.62	0.7361901	129.5	132	0.627498077	25.4469348	997	1.7978E-110
clarify	explain	V	8.33	0.8292623	147.5	159	0.615150783	24.63640421	997	4.7247E-105
collect	save	V	6.67	0.76072395	116.5	139	0.593853493	23.30565612	997	2.99829E-96
come	attend	V	8.1	0.2949765	138.5	7	0.580638541	22.51867837	997	4.13177E-91
come	bring	V	2.42	0.49782324	42.5	25	0.613467156	24.52819726	997	2.4821E-104
communicate	pray	V	3.55	0.52509075	56	34	0.614329685	24.58356471	997	1.0624E-104
compare	analyze	V	8.1	0.61406595	136	76	0.615705411	24.67216865	997	2.7295E-105
complain	argue	V	4.8	0.56100184	81.5	47	0.615879029	24.68337633	997	2.2982E-105
comprehend	satisfy	V	2.55	0.79335123	45	146	0.6180286	24.82262076	997	2.7088E-106
conclude	decide	V	7.75	0.61413306	129	75	0.63175597	25.73365482	997	2.1309E-112
contemplate	think	V	8.82	0.431204	146	15	0.631546599	25.71946638	997	2.6545E-112
cooperate	participate	V	6.43	0.5993521	110	65	0.66978552	28.48098019	997	4.923E-131
cooperate	join	V	5.18	0.71505207	92	114	0.671863248	28.64182268	997	3.9229E-132
create	make	V	8.72	0.7085385	141	108	0.664856289	28.10421426	997	1.8332E-128
create	destroy	V	0.63	0.61006385	6.5	70	0.654520184	27.33526244	997	3.1457E-123
create	build	V	8.48	0.7850052	138.5	133	0.662564964	27.93133204	997	2.7647E-127
create	imagine	V	5.13	0.5876684	88.5	58	0.642908494	26.50332089	997	1.3727E-117
decide	choose	V	8.87	0.7718825	141	128	0.643939944	26.57592217	997	4.4311E-118
declare	announce	V	9.08	0.72911954	141.5	116	0.622781701	25.13373289	997	2.2574E-108
deliver	carry	V	3.88	0.78867894	59.5	133	0.603995767	23.92929763	997	2.3327E-100
deserve	earn	V	5.8	0.54461	98	39	0.6052858	24.00990865	997	6.8325E-101
destroy	construct	V	0.92	0.5492678	14.5	42	0.616180228	24.70283349	997	1.7049E-105
destroy	make	V	1.6	0.6167794	30.5	70	0.617390899	24.7812185	997	5.1169E-106
determine	predict	V	5.8	0.78334224	95.5	126	0.619939701	24.94717369	997	3.9911E-107
disappear	shrink	V	5.8	0.72297484	95	110	0.603940351	23.92584143	997	2.4588E-100
discover	originate	V	4.83	0.43189034	77	15	0.589036614	23.01554972	997	2.38583E-94
discuss	explain	V	6.67	0.6867005	101	95	0.604675236	23.97171892	997	1.2226E-100
disorganize	organize	V	1.45	0	27	1	0.591806656	23.18191487	997	1.94305E-95
do	happen	V	4.23	0.51892316	63	28	0.593839117	23.30478458	997	3.03805E-96
do	quit	V	1.17	0.28704315	23	5	0.599935229	23.67748603	997	1.07304E-98
encourage	discourage	V	1.58	0.82648176	27	129	0.600538772	23.71473166	997	6.0951E-99
engage	marry	V	5.43	0.6086043	85	62	0.624966295	25.27824077	997	2.4317E-109
enjoy	entertain	V	5.92	0.6367198	90	70	0.62336789	25.17241363	997	1.2437E-108
enter	owe	V	0.68	0.40988716	7	9	0.619116426	24.89343019	997	9.1216E-107
expand	grow	V	8.27	0.67529154	118.5	82	0.616768067	24.74085781	997	9.5104E-106
explain	prove	V	4.1	0.80163693	58	122	0.609287022	24.26184556	997	1.4617E-102
explore	discover	V	8.48	0.7939063	120	121	0.607548106	24.15199703	997	7.8242E-102
fail	discourage	V	3.33	0.6715816	47	80	0.573337068	22.09552149	997	2.27078E-88
find	disappear	V	0.77	0.5259235	7.5	28	0.570965894	21.95980397	997	1.70325E-87
forget	ignore	V	3.07	0.6664319	44	78	0.570897801	21.95591869	997	1.80428E-87
forget	know	V	0.92	0.7108273	12	93	0.569548411	21.87906249	997	5.63662E-87
forget	learn	V	1.18	0.63300407	20.5	67	0.592729259	23.23760476	997	8.38253E-96
forget	retain	V	0.63	0.5213152	6	26	0.599653247	23.66010611	997	1.39701E-98
forgive	forget	V	3.92	0.7886719	48	112	0.599549036	23.65368652	997	1.53999E-98
gather	attend	V	4.8	0.60625863	63	57	0.603895805	23.92306363	997	2.565E-100
gather	meet	V	7.3	0.6889005	92	82	0.60039877	23.70608625	997	6.9503E-99
get	buy	V	5.08	0.7137586	68.5	90	0.585074644	22.77975291	997	8.2653E-93
get	put	V	1.98	0.54648995	27	34	0.572498294	22.04741914	997	4.64032E-88
get	remain	V	1.6	0.55000955	22	34	0.57251031	22.04810752	997	4.59312E-88
give	allow	V	5.15	0.6232208	68	60	0.5727264	22.06049044	997	3.82146E-88
give	know	V	0.88	0.47776476	10	17	0.566907624	21.7294088	997	5.15927E-86
give	borrow	V	2.22	0.56328744	25	34	0.565304351	21.63903375	997	1.95951E-85
give	lend	V	7.22	0.718448	85	86	0.565373361	21.64291635	997	1.8504E-85
give	deny	V	1.43	0.63674897	19	60	0.545644757	20.55914035	997	1.40414E-78
give	put	V	3.65	0.54516304	39	31	0.552113426	20.90884952	997	8.75149E-81
give	steal	V	0.5	0.6915619	4	75	0.552930001	20.95337712	997	4.57346E-81
go	sell	V	0.97	0.56679046	10.5	34	0.577556271	22.3390664	997	6.04308E-90
go	allow	V	3.62	0.39746863	36	8	0.579428815	22.44801184	997	1.18824E-90
go	enter	V	4	0.7109536	40	79	0.585412578	22.79976749	997	6.12019E-93
go	come	V	2.42	0.6836905	24	70	0.586500744	22.86433845	997	2.32019E-93
go	send	V	3.75	0.6828546	35	67	0.59511448	23.38223631	997	9.41801E-97
greet	meet	V	6.17	0.5131527	66	23	0.596894633	23.49080137	997	1.82047E-97
ignore	avoid	V	6.87	0.6547875	71	62	0.609441504	24.27163113	997	1.2587E-102
ignore	explore	V	0.4	0.7474564	2.5	84	0.601309146	23.76236488	997	2.9559E-99
ignore	ask	V	1.07	0.69785666	12	70	0.640328223	26.32277456	997	2.2791E-116
imitate	portray	V	6.75	0.82889545	68	95	0.660382818	27.76798727	997	3.5832E-126
inform	notify	V	9.25	0.79321635	96	92	0.647193	26.80652688	997	1.2169E-119
inspect	examine	V	8.75	0.76158553	92	86	0.6160171	24.69229343	997	2.0043E-105
investigate	pursue	V	7.15	0.6924961	70	69	0.584104767	22.72241086	997	1.95401E-92
investigate	examine	V	8.1	0.8503349	82.5	93	0.566356729	21.69831451	997	8.16746E-86
join	acquire	V	2.85	0.5356054	27	27	0.525382843	19.49675438	997	5.65505E-72
join	marry	V	5.35	0.6577359	56	61	0.525405436	19.49791249	997	5.56312E-72
join	add	V	8.1	0.43117973	80	10	0.511711555	18.80615939	997	9.17727E-68
keep	possess	V	8.27	0.4798958	83	15	0.559570707	21.31875889	997	2.18268E-83
keep	give	V	1.05	0.71034074	10.5	68	0.609294856	24.26234171	997	1.4507E-102
keep	protect	V	5.4	0.7395813	55	75	0.638659047	26.20678552	997	1.3832E-115
keep	borrow	V	2.25	0.5803552	19	31	0.622851942	25.13836424	997	2.1019E-108
kill	choke	V	4.92	0.28462303	48	3	0.623650305	25.19107409	997	9.3276E-109
kill	hang	V	4.45	0.5963902	37	41	0.653504026	27.26114681	997	1.0028E-122
kill	destroy	V	5.9	0.81908554	56	81	0.650806947	27.06567219	997	2.1293E-121
kill	defend	V	2.63	0.65203124	23	53	0.632504396	25.78445009	997	9.7021E-113
know	believe	V	5.5	0.6516318	51	52	0.639079703	26.23595723	997	8.7897E-116
know	comprehend	V	7.63	0.6002402	65.5	41	0.628347466	25.50382716	997	7.4625E-111
learn	listen	V	3.88	0.7002352	30	60	0.626673492	25.39184713	997	4.2102E-110
learn	evaluate	V	4.17	0.58169025	32	30	0.62933775	25.57034709	997	2.6681E-111
leave	remain	V	2.53	0.5944187	21	38	0.628500444	25.51408967	997	6.3677E-111
leave	wander	V	3.57	0.5459936	27	25	0.630247546	25.63164225	997	1.0337E-111
leave	appear	V	0.97	0.42318505	9	7	0.630384583	25.64088991	997	8.9584E-112
leave	ignore	V	4.42	0.5866071	30	32	0.628551534	25.51751818	997	6.039E-111
