word1	word2	POS	SimLex999	sim10W100S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
president	mayor	N	5.68	0.7573867	276.5	357	0.654773082	27.35374834	997	2.3556E-123
book	essay	N	4.72	0.79924184	229.5	376	0.648973019	26.93377302	997	1.6705E-120
man	warrior	N	4.72	0.6381531	229	296	0.645574877	26.69150899	997	7.3154E-119
article	journal	N	6.18	0.6075544	293.5	264	0.642106766	26.44705912	997	3.2958E-117
breakfast	supper	N	4.4	0.7062227	220	328	0.637765769	26.14496986	997	3.6138E-115
crowd	parade	N	3.93	0.55348253	202	230	0.634371388	25.91168788	997	1.3501E-113
aisle	hallway	N	6.75	0	303.5	11.5	0.632198459	25.76367183	997	1.3386E-112
teacher	rabbi	N	4.37	0.54556197	217.5	223	0.646016341	26.72282725	997	4.4894E-119
hip	lip	N	1.43	0.27877784	102	70	0.643693405	26.55854643	997	5.8085E-118
book	article	N	5.43	0.6960801	263.5	318	0.643890652	26.57244701	997	4.6776E-118
room	cell	N	4.58	0.30526543	220	82	0.63834267	26.18487158	997	1.9443E-115
box	booth	N	3.8	0.43308318	194	148	0.641371258	26.39557426	997	7.344E-117
daughter	kid	N	4.17	0.46663922	211	166	0.640965666	26.36723612	997	1.1413E-116
limb	leg	N	6.9	0.59210384	301	242	0.640113314	26.3078055	997	2.8765E-116
liver	lung	N	2.7	0.7699625	151.5	353	0.636337662	26.04651247	997	1.667E-114
classroom	hallway	N	2	0	124	11	0.637864104	26.15176601	997	3.2518E-115
mountain	ledge	N	3.73	0.43228805	187.5	146	0.640053446	26.30363737	997	3.0691E-116
car	elevator	N	1.03	0.6443849	81	289	0.639608851	26.27270922	997	4.9643E-116
bed	couch	N	3.42	0.5492669	172.5	219	0.644733435	26.63194244	997	1.8512E-118
clothes	button	N	2.3	0.2820301	127.5	69	0.643167336	26.52151699	997	1.034E-117
clothes	coat	N	5.35	0.6032781	251.5	249	0.6438404	26.56890472	997	4.943E-118
kidney	organ	N	6.17	0.3183536	276.5	82	0.639876577	26.29132815	997	3.7165E-116
apple	sauce	N	1.43	0.51934725	100.5	195	0.64616043	26.7330592	997	3.8274E-119
chicken	steak	N	3.73	0.7665438	183	343	0.646854401	26.78240759	997	1.7728E-119
car	hose	N	0.87	0.3687637	67.5	108	0.645547107	26.68954046	997	7.5434E-119
tobacco	cigarette	N	7.5	0.46611097	306.5	160	0.645791891	26.70689864	997	5.755E-119
student	professor	N	1.95	0.7369528	119	330	0.647308156	26.81473597	997	1.0707E-119
baby	daughter	N	5	0.58832943	232	232	0.651244167	27.0972387	997	1.3003E-121
pipe	cigar	N	6.03	0.32523543	267	89	0.647875495	26.85522589	997	5.6923E-120
milk	juice	N	4.05	0.90585786	194.5	355	0.653327475	27.248296	997	1.226E-122
box	cigar	N	1.25	0.12234067	94	29	0.651198169	27.09391554	997	1.3696E-121
apartment	hotel	N	3.33	0.689365	165	298	0.651969845	27.14973488	997	5.7245E-122
cup	cone	N	3.17	0.31963882	161.5	82	0.65105862	27.08383682	997	1.6032E-121
horse	ox	N	3.02	0.45470878	156.5	151	0.652262411	27.17093603	997	4.1097E-122
throat	nose	N	2.8	0.7443293	147	327	0.651488204	27.1148781	997	9.8703E-122
bone	teeth	N	4.17	0.7676324	194.5	333	0.652896935	27.2169902	997	2.0004E-122
bone	elbow	N	3.78	0.49342826	178	171	0.65037763	27.0347217	997	3.4532E-121
bacon	bean	N	1.22	0.7582305	93	327	0.648963181	26.9330677	997	1.689E-120
cup	jar	N	5.13	0.4606245	228	152	0.656373081	27.47107596	997	3.7546E-124
proof	fact	N	7.3	0.43449524	286	140	0.65582589	27.43087766	997	7.0447E-124
appointment	engagement	N	6.75	0.3673786	273	103	0.657972505	27.58901234	997	5.9214E-125
birthday	year	N	1.67	0.48661274	107	162	0.662912924	27.95749523	997	1.8338E-127
word	clue	N	2.53	0.2295038	132	54	0.6628966	27.95626711	997	1.8695E-127
author	creator	N	8.02	0.61495596	303.5	242	0.664308981	28.06279107	997	3.5127E-128
atom	carbon	N	3.1	0.7179148	155	303	0.65919732	27.679771	997	1.4283E-125
archbishop	bishop	N	7.05	0.81645745	274.5	336	0.659055856	27.66926873	997	1.6838E-125
letter	paragraph	N	4	0.54295146	182	201	0.649923794	27.00205245	997	5.7521E-121
page	paragraph	N	3.03	0.50177693	153	168	0.647480724	26.82704372	997	8.836E-120
steeple	chapel	N	7.08	0	273	10.5	0.646172389	26.73390862	997	3.777E-119
muscle	bone	N	3.65	0.79541945	164	330	0.662245953	27.90737381	997	4.0261E-127
muscle	tongue	N	5	0.31730637	216.5	78	0.662068245	27.89403936	997	4.9629E-127
boy	soldier	N	2.15	0.5543641	117	202	0.66626552	28.21124645	997	3.4136E-129
belly	abdomen	N	8.13	0.72328633	302	300	0.666335311	28.21656119	997	3.1402E-129
guy	girl	N	3.33	0.63153446	155.5	253	0.656489003	27.47960172	997	3.2854E-124
bed	chair	N	3.5	0.23450927	157	55	0.654913116	27.3639912	997	2.0067E-123
clothes	jacket	N	5.15	0.6658262	220	275	0.657586729	27.56050649	997	9.2544E-125
gun	knife	N	3.65	0.6081144	160.5	230	0.651793922	27.13699661	997	6.9856E-122
tin	metal	N	5.63	0.6174946	231	235	0.649564862	26.97625025	997	8.6064E-121
bottle	container	N	7.93	0.7347734	289	302	0.644074363	26.58540175	997	3.8228E-118
hen	turkey	N	6.13	0.6998475	246	282	0.63278491	25.8035194	997	7.2203E-113
meat	bread	N	1.67	0.8645886	106.5	324	0.624064671	25.21848232	997	6.1127E-109
arm	bone	N	3.83	0.44483545	168	139	0.630716568	25.6633097	997	6.332E-112
neck	spine	N	5.32	0.7902759	221	317	0.629414399	25.57550442	997	2.4635E-111
apple	lemon	N	4.05	0.58257544	175	213	0.621432632	25.04497439	997	8.8589E-108
agony	grief	N	7.63	0.55752736	275	201	0.617708809	24.80184867	997	3.7271E-106
assignment	task	N	8.7	0.5818987	305	211	0.61205129	24.43761471	997	9.9386E-104
night	dawn	N	2.95	0.5940895	145	214	0.605312976	24.01160999	997	6.6576E-101
dinner	soup	N	3.72	0.23775019	160.5	56	0.602887393	23.86027464	997	6.6697E-100
calf	bull	N	4.93	0.62034893	204.5	234	0.606023588	24.05614528	997	3.3766E-101
snow	storm	N	4.8	0.57412326	194	206	0.599389627	23.64387033	997	1.7874E-98
nail	hand	N	3.42	0.38543323	154	108	0.59408174	23.31949792	997	2.43225E-96
dog	horse	N	2.38	0.8149633	123.5	311	0.593697515	23.29620197	997	3.45882E-96
arm	neck	N	1.58	0.7424352	101.5	294	0.596604432	23.47306643	997	2.38148E-97
ball	glove	N	1.75	0.5564859	108	198	0.602365655	23.82785906	997	1.0921E-99
flu	fever	N	6.08	0.7156578	232.5	281	0.602465842	23.83407992	997	9.9349E-100
fee	salary	N	3.72	0.72468317	156	283	0.591082322	23.13829118	997	3.75237E-95
nerve	brain	N	3.88	0.78236175	162	302	0.588169283	22.96371538	997	5.20599E-94
beast	animal	N	7.83	0.42906642	269	131	0.585030608	22.77714615	997	8.59512E-93
dinner	chicken	N	2.85	0.19615981	139.5	46	0.585073489	22.77968455	997	8.27378E-93
girl	maid	N	2.93	0.66502243	140	260	0.587981318	22.95249799	997	6.1632E-94
child	boy	N	5.75	0.71881306	218.5	278	0.586298102	22.85229958	997	2.78029E-93
alcohol	wine	N	7.42	0.6001068	253.5	214	0.574368507	22.15481482	997	9.40325E-89
nose	mouth	N	3.73	0.74357057	155.5	287	0.562863013	21.50210886	997	1.47426E-84
street	car	N	2.38	0.4641525	121	143	0.558959399	21.28487749	997	3.58814E-83
bell	door	N	2.2	0.6101788	114	218	0.557058718	21.17985488	997	1.67193E-82
box	hat	N	1.3	0.4037626	94	116	0.556841441	21.16788	997	1.99227E-82
belief	impression	N	5.95	0.4832649	221	148	0.55625312	21.13548731	997	3.20034E-82
bias	opinion	N	5.6	0.4640164	210	141	0.551215345	20.85997737	997	1.783E-80
attention	awareness	N	8.73	0.5297494	284.5	178	0.546830525	20.62284786	997	5.58154E-79
anger	mood	N	4.1	0.3804181	162.5	105	0.5370023	20.10004589	997	1.04649E-75
elegance	style	N	5.72	0.3431639	210	84	0.535680285	20.03061463	997	2.83005E-75
beauty	age	N	1.58	0.102299005	100	24	0.538708991	20.18998805	997	2.87817E-76
book	theme	N	2.58	0.51975465	125	168	0.541273989	20.32582248	997	4.07832E-77
friend	mother	N	2.53	0.59504384	122.5	200	0.538181944	20.16217562	997	4.29127E-76
vitamin	iron	N	5.55	0.48663783	205	146	0.535373402	20.01452693	997	3.56299E-75
car	factory	N	2.75	0.70487654	131.5	257	0.529660343	19.71704073	997	2.48411E-73
pact	condition	N	2.45	0.23568429	120	53	0.526656923	19.56215231	997	2.23973E-72
chapter	choice	N	0.48	0.09368148	33	19	0.52830394	19.64696348	997	6.72461E-73
arithmetic	rhythm	N	2.35	0.30409977	115.5	68	0.527782512	19.62008004	997	9.84929E-73
winner	presence	N	1.08	-0.23593286	84	1	0.528231394	19.64322136	997	7.09158E-73
belief	flower	N	0.4	0.12443211	17.5	26	0.531362362	19.80527154	997	7.07439E-74
winner	goal	N	3.23	0.5004747	135	146	0.530585167	19.76494133	997	1.25649E-73
trick	size	N	0.48	0.1317657	31.5	27	0.526825728	19.57083066	997	1.98049E-72
choice	vein	N	0.98	0.16100034	74.5	32	0.526327197	19.54521018	997	2.84746E-72
hymn	conquest	N	0.68	0.046267007	51.5	12	0.52720401	19.59028994	997	1.50296E-72
endurance	band	N	0.4	0.008130835	17	10	0.527564649	19.60885667	997	1.15496E-72
jail	choice	N	1.08	0.08968294	78.5	14	0.526381597	19.54800455	997	2.73693E-72
condition	boy	N	0.48	0.27136487	30	49	0.528349507	19.64931426	997	6.50383E-73
flower	endurance	N	0.4	0.20791946	16.5	39	0.528255627	19.64447132	997	6.96683E-73
hole	agreement	N	0.3	-0.003390671	5.5	7	0.527863944	19.6242764	997	9.27984E-73
doctor	temper	N	0.48	0.43469262	27.5	114	0.526188241	19.53807393	997	3.15038E-72
fraternity	door	N	0.68	0.11444306	46	18	0.529580911	19.71293119	997	2.63362E-73
task	woman	N	0.68	0.15733217	45.5	26	0.529548142	19.71123602	997	2.69787E-73
fraternity	baseball	N	0.88	0.3369398	58	66	0.529421166	19.70466867	997	2.96194E-73
cent	size	N	0.4	0.29743108	15	53	0.529440027	19.70564406	997	2.92115E-73
presence	door	N	0.48	0.0192015	26	9	0.529672942	19.71769266	997	2.46119E-73
mouse	management	N	0.48	0.15120892	25.5	23	0.528775244	19.67128922	997	4.76005E-73
task	highway	N	0.48	0.16427164	25	25	0.528017852	19.63220975	997	8.29157E-73
liquor	century	N	0.4	-0.027647447	14.5	6	0.52727658	19.59402488	997	1.42542E-72
task	straw	N	0.68	0.16932042	40	25	0.525823242	19.51933929	997	4.10763E-72
island	task	N	0.3	0.085187376	5	10	0.525484349	19.50195798	997	5.25355E-72
night	chapter	N	0.48	0.09470832	22.5	12	0.523776171	19.4145427	997	1.8082E-71
pollution	president	N	0.68	-0.15430816	37.5	1	0.522694437	19.35935256	997	3.94095E-71
gun	trick	N	0.48	0.35800722	22	65	0.522354973	19.34205959	997	5.02957E-71
bath	trick	N	0.58	0.41386107	29	91	0.52298461	19.37414453	997	3.19859E-71
diet	apple	N	1.18	0.426675	64.5	98	0.52477467	19.46560109	997	8.78701E-72
cent	wife	N	0.58	0.27402177	28.5	37	0.525057151	19.48006587	997	7.16122E-72
chapter	tail	N	0.3	-0.0835712	4.5	2	0.524584248	19.45585526	997	1.00854E-71
course	stomach	N	0.58	0.09811661	27	11	0.522522729	19.35060386	997	4.45859E-71
hymn	straw	N	0.4	0.13031408	12	14	0.521559545	19.30158854	997	8.89759E-71
dentist	colonel	N	0.4	0.2741422	11.5	34	0.52008315	19.2266531	997	2.55486E-70
wife	straw	N	0.4	0.1556958	11	16	0.519333563	19.18869788	997	4.356E-70
hole	wife	N	0.68	0.09113639	29	8	0.51785637	19.11407765	997	1.24177E-69
pupil	president	N	0.78	0.1645323	34.5	16	0.516906011	19.06619406	997	2.42971E-69
bath	wife	N	0.48	0.38471046	17.5	69	0.516234425	19.03241437	997	3.89945E-69
people	cent	N	0.48	0.2938138	17	36	0.517236223	19.08282079	997	1.92473E-69
formula	log	N	1.77	0.35933858	71	56	0.516553464	19.04845553	997	3.11503E-69
woman	fur	N	0.58	0.19594233	21.5	19	0.516678683	19.05475443	997	2.852E-69
apple	sunshine	N	0.58	0.23207916	21	25	0.515531819	18.99712568	997	6.38923E-69
gun	dawn	N	1.18	-0.07410209	52	2	0.514509192	18.94585698	997	1.3082E-68
meal	waist	N	0.98	0.4059762	42	73	0.515007595	18.97083028	997	9.22833E-69
camera	president	N	0.48	-0.12262564	16.5	1	0.515428787	18.99195522	997	6.86837E-69
liquor	band	N	0.68	0.07283763	23.5	4	0.513665243	18.90362903	997	2.35898E-68
stomach	vein	N	2.35	0.24337456	72	22	0.512291921	18.83507245	997	6.13551E-68
gun	fur	N	0.3	0.19342382	4	15	0.513452851	18.8930135	997	2.73559E-68
couch	baseball	N	0.88	0.09619301	31.5	6	0.511558238	18.79852722	997	1.02059E-67
worker	camera	N	0.68	0.072909966	22	4	0.510604651	18.75111155	997	1.97372E-67
deck	mouse	N	0.48	0.51043135	15	105	0.509086356	18.67580966	997	5.61665E-67
rice	boy	N	0.4	0.12280474	9.5	7	0.513060952	18.87343842	997	3.59437E-68
people	gun	N	0.68	-0.002838873	19.5	2	0.510977238	18.76962671	997	1.52573E-67
cliff	tail	N	0.3	0.6285874	3.5	167	0.509237913	18.68331575	997	5.06107E-67
ankle	window	N	0.3	0.53082466	3	119	0.52276198	19.36279483	997	3.75414E-71
princess	island	N	0.3	0.28559393	2.5	21	0.529768778	19.72265197	997	2.29357E-73
container	mouse	N	0.3	0.35643676	2	42	0.528069328	19.63486369	997	7.985E-73
wagon	container	N	2.65	0.54012376	72	121	0.527643179	19.61290161	997	1.09054E-72
people	balloon	N	0.48	-0.041071147	9.5	1	0.528342674	19.64896174	997	6.53647E-73
dollar	people	N	0.4	0.11718511	5	3	0.526012197	19.52903611	997	3.5806E-72
bath	balloon	N	0.4	0.48118532	4.5	85	0.523487737	19.39981414	997	2.22631E-71
stomach	bedroom	N	0.4	0.42031875	4	68	0.526665993	19.56261853	997	2.22497E-72
bicycle	bedroom	N	0.4	0.34867957	3.5	38	0.528280236	19.64574072	997	6.84238E-73
log	bath	N	0.4	0.3907295	3	53	0.52754547	19.60786891	997	1.17126E-72
bowl	tail	N	0.48	0.72514164	4	200	0.527937526	19.62806893	997	8.79353E-73
go	come	V	2.42	0.63721305	55.5	165	0.548927964	20.73597079	997	1.08171E-79
take	steal	V	6.18	0.48602292	149	84	0.554934379	21.06304487	997	9.22834E-82
listen	hear	V	8.17	0.7605461	193.5	209	0.555350258	21.08586549	997	6.61155E-82
think	rationalize	V	8.25	0.5150527	196	98	0.543305962	20.43399874	997	8.56997E-78
occur	happen	V	9.32	0.7116264	217	193	0.543692861	20.45465366	997	6.35993E-78
vanish	disappear	V	9.8	0.43171668	217	68	0.529692685	19.71871421	997	2.42569E-73
multiply	divide	V	1.75	0.4894379	45.5	87	0.538045929	20.15500348	997	4.75667E-76
plead	beg	V	9.08	0.63494647	212.5	158	0.539181526	20.21495228	997	2.0106E-76
begin	originate	V	8.2	0.13237518	194	4	0.529624581	19.71519042	997	2.55035E-73
protect	defend	V	9.13	0.8025165	212	211	0.551460457	20.8733056	997	1.46856E-80
kill	destroy	V	5.9	0.79035974	143	210	0.534193009	19.95275079	997	8.62135E-75
create	make	V	8.72	0.65107995	203	166	0.526491323	19.55364187	997	2.52681E-72
accept	reject	V	0.83	0.760239	13.5	201	0.514239342	18.93234661	997	1.57988E-68
ignore	avoid	V	6.87	0.66306216	158	172	0.537585292	20.13073027	997	6.73899E-76
carry	bring	V	5.8	0.6768691	139.5	175	0.528200424	19.64162402	997	7.25425E-73
leave	enter	V	0.95	0.7627024	18	199	0.520695922	19.25772599	997	1.6501E-70
choose	elect	V	7.62	0.65765506	170.5	169	0.544220436	20.48284854	997	4.23211E-78
lose	fail	V	7.33	0.63725615	165	159	0.532948598	19.88780106	997	2.18025E-74
encourage	discourage	V	1.58	0.77284133	37.5	198	0.522620438	19.35558181	997	4.15626E-71
achieve	accomplish	V	8.57	0.73211294	194.5	191	0.541475818	20.33654464	997	3.49458E-77
make	construct	V	8.33	0.5485876	189.5	114	0.523096542	19.37985293	997	2.95101E-71
listen	obey	V	4.93	0.45105568	115	73	0.517453501	19.09376742	997	1.65094E-69
inform	notify	V	9.25	0.55254173	200	114	0.517178778	19.07992749	997	2.00438E-69
receive	give	V	1.47	0.62112164	36	144	0.511504221	18.79583879	997	1.0595E-67
borrow	beg	V	2.62	0.29343635	55	20	0.521366344	19.29176896	997	1.02176E-70
take	obtain	V	7.1	0.5262823	155	100	0.521927228	19.32028751	997	6.83654E-71
advise	recommend	V	8.1	0.6390698	177	154	0.518394809	19.14124967	997	8.48143E-70
imitate	portray	V	6.75	0.6190486	150.5	139	0.504404165	18.44506356	997	1.36707E-65
win	succeed	V	7.9	0.54642135	171	110	0.49448912	17.96357152	997	1.00298E-62
think	decide	V	5.13	0.41337714	118.5	59	0.488073231	17.6569829	997	6.39651E-61
greet	meet	V	6.17	0.26860574	138	16	0.489646301	17.73180077	997	2.32818E-61
agree	argue	V	0.77	0.6482207	10	153	0.503000812	18.37633155	997	3.52465E-65
enjoy	entertain	V	5.92	0.5648583	134	111	0.522954537	19.37261106	997	3.26856E-71
destroy	make	V	1.6	0.521994	36.5	96	0.517366769	19.0893972	997	1.75524E-69
save	protect	V	6.58	0.6017774	142	125	0.521055035	19.27595509	997	1.27663E-70
give	lend	V	7.22	0.73077464	150	174	0.512877135	18.86426242	997	4.08493E-68
understand	know	V	7.47	0.6906528	153.5	162	0.497379877	18.10297109	997	1.49816E-63
take	receive	V	5.08	0.52903986	114.5	97	0.481304495	17.33760419	997	4.66349E-59
accept	acknowledge	V	6.88	0.71457434	144	168	0.477117972	17.14209535	997	6.31125E-58
decide	choose	V	8.87	0.78887427	182	181	0.4607138	16.39028786	997	1.21646E-53
accept	believe	V	6.75	0.5296845	143	98	0.431224297	15.09129242	997	1.67607E-46
keep	possess	V	8.27	0.36809996	169	40	0.42406671	14.7853123	997	7.13663E-45
roam	wander	V	8.83	0.37432554	179	41	0.437396116	15.3579378	997	6.13363E-48
succeed	fail	V	0.83	0.6305641	12	136	0.453559533	16.06919198	997	7.62188E-52
spend	save	V	0.55	0.56035805	5	104	0.472242501	16.91631515	997	1.25337E-56
leave	go	V	7.63	0.6830298	151.5	153	0.485341857	17.52760963	997	3.65302E-60
come	attend	V	8.1	0.16255409	160.5	5	0.465328224	16.59953365	997	8.00238E-55
know	believe	V	5.5	0.61752146	123	125	0.495784904	18.02595916	997	4.28681E-63
gather	meet	V	7.3	0.58492243	144.5	110	0.484739369	17.49916312	997	5.35363E-60
make	earn	V	7.62	0.52921957	148	94	0.473747777	16.98580801	997	5.00696E-57
forget	ignore	V	3.07	0.5165438	62	90	0.466787696	16.66607258	997	3.35449E-55
multiply	add	V	2.7	0.41897792	54	58	0.466164306	16.63763032	997	4.86556E-55
shrink	grow	V	0.23	0.57195294	1	103	0.46602718	16.63137817	997	5.27976E-55
arrive	leave	V	1.33	0.53609127	28	94	0.481932147	17.36704757	997	3.1458E-59
succeed	try	V	3.98	0.5930589	73	106	0.488436281	17.67423006	997	5.06811E-61
accept	deny	V	1.75	0.7803504	35	163	0.486367376	17.57610475	997	1.90258E-60
arrive	come	V	7.05	0.3770995	135	43	0.507204786	18.58281695	997	2.03783E-66
agree	differ	V	1.05	0.4869603	19	75	0.516547683	19.04816476	997	3.12774E-69
send	receive	V	1.08	0.6140924	21	115	0.522201633	19.33425235	997	5.61488E-71
win	dominate	V	5.68	0.29744387	115	18	0.536953013	20.09745365	997	1.08612E-75
add	divide	V	2.3	0.49392402	39	75	0.551412975	20.87072314	997	1.52482E-80
kill	choke	V	4.92	0.19976786	98.5	7	0.553759931	20.99872212	997	2.36046E-81
acquire	get	V	8.82	0.6465121	158.5	128	0.567636091	21.77059182	997	2.80677E-86
participate	join	V	7.7	0.62344635	138	116	0.549738303	20.77982527	997	5.72045E-80
leave	remain	V	2.53	0.540401	42	90	0.535814374	20.03764746	997	2.55893E-75
go	enter	V	4	0.7362859	68.5	149	0.539423768	20.22776048	997	1.6725E-76
take	carry	V	5.23	0.62730205	105	116	0.542885747	20.41158611	997	1.18432E-77
forget	learn	V	1.18	0.5161316	23.5	82	0.532746941	19.87729294	997	2.53305E-74
appoint	elect	V	8.17	0.83414155	142	154	0.54013415	20.26536172	997	9.73876E-77
engage	marry	V	5.43	0.4536112	107	63	0.512754697	18.85815237	997	4.44811E-68
ask	pray	V	3.72	0.706519	59.5	137	0.511422841	18.79178905	997	1.12092E-67
go	send	V	3.75	0.6352841	61	118	0.51707414	19.07465816	997	2.15799E-69
take	deliver	V	4.37	0.5648555	72	91	0.51926728	19.18534456	997	4.56615E-70
speak	hear	V	3.02	0.5947523	52	97	0.5161369	19.02751302	997	4.17637E-69
analyze	evaluate	V	8.03	0.7598189	133	144	0.518821288	19.16279377	997	6.26779E-70
argue	rationalize	V	4.2	0.35236368	69	32	0.490828955	17.78819966	997	1.08521E-61
lose	keep	V	1.05	0.69046146	18.5	129	0.492969792	17.89062279	997	2.7047E-62
compare	analyze	V	8.1	0.4502712	132	61	0.523033366	19.37663087	997	3.0883E-71
disorganize	organize	V	1.45	0	26	1	0.523075985	19.37880441	997	2.995E-71
go	allow	V	3.62	0.39414847	54	45	0.521959541	19.3219315	997	6.67995E-71
take	possess	V	7.2	0.33584753	118	26	0.521730885	19.3103004	997	7.86978E-71
learn	listen	V	3.88	0.71064395	58.5	129	0.538011481	20.15318734	997	4.88231E-76
destroy	construct	V	0.92	0.41722614	12.5	50	0.544993764	20.52423944	997	2.32644E-78
create	build	V	8.48	0.7299097	133.5	131	0.549566255	20.77050722	997	6.54994E-80
steal	buy	V	1.13	0.6040933	19	96	0.520153272	19.23020687	997	2.43031E-70
kill	hang	V	4.45	0.56764096	66	86	0.539494757	20.23151523	997	1.58461E-76
forget	know	V	0.92	0.63109595	12	105	0.536961267	20.09788778	997	1.07938E-75
create	imagine	V	5.13	0.42381948	87	50	0.56708201	21.73926064	997	4.46024E-86
do	happen	V	4.23	0.32408768	62	22	0.56641229	21.7014486	997	7.79801E-86
win	accomplish	V	7.85	0.31841072	119	20	0.570005578	21.90507154	997	3.83414E-87
give	deny	V	1.43	0.61161375	22	94	0.59365703	23.2937488	997	3.58945E-96
deserve	earn	V	5.8	0.3247397	95	21	0.613573847	24.53503828	997	2.2351E-104
get	put	V	1.98	0.44153944	29	49	0.627757345	25.4642847	997	1.375E-110
locate	find	V	8.73	0.70416814	126	116	0.630026524	25.61673536	997	1.3018E-111
appear	attend	V	6.28	0.17740466	99	4	0.606414145	24.08066088	997	2.3234E-101
know	comprehend	V	7.63	0.48740804	111	60	0.635359707	25.97934958	997	4.727E-114
pretend	imagine	V	8.47	0.63692266	121	99	0.634323491	25.90841419	997	1.4204E-113
satisfy	please	V	7.67	0.44539657	111	50	0.614966771	24.6245514	997	5.6667E-105
cherish	keep	V	4.85	0.20940606	75.5	6	0.619648434	24.92814451	997	5.3483E-107
argue	differ	V	5.15	0.32491216	83.5	19	0.638057991	26.1651723	997	2.6404E-115
overcome	dominate	V	6.25	0.34801567	96	23	0.653382815	27.25232328	997	1.1512E-122
behave	obey	V	7.3	0.50970083	104	58	0.673229737	28.74827685	997	7.3477E-133
cooperate	participate	V	6.43	0.57702065	98	74	0.674460729	28.84463646	997	1.6124E-133
achieve	try	V	4.42	0.5237654	60.5	66	0.66706361	28.27210268	997	1.3123E-129
fail	discourage	V	3.33	0.6338772	46	91	0.664064797	28.04433608	997	4.6931E-128
begin	quit	V	1.28	0.37627786	20	30	0.670175476	28.51107466	997	3.067E-131
say	participate	V	3.82	0.23097534	50	8	0.670567442	28.54136743	997	1.9047E-131
come	bring	V	2.42	0.5133912	31	59	0.678508454	29.16461833	997	1.0443E-135
declare	announce	V	9.08	0.66424567	114	96	0.682580308	29.49147544	997	6.043E-138
read	comprehend	V	4.7	0.19983946	60	5	0.663240607	27.98216339	997	1.2452E-127
take	leave	V	2.47	0.53853804	31	64	0.678545396	29.16756109	997	9.9698E-136
proclaim	announce	V	8.18	0.5516671	104	66	0.684240277	29.62619135	997	7.2199E-139
acquire	obtain	V	8.57	0.7710307	108	107	0.680365578	29.31306643	997	1.0065E-136
conclude	decide	V	7.75	0.5658054	99.5	66	0.653990165	27.29657222	997	5.7621E-123
please	plead	V	2.98	0.460917	40	45	0.647414345	26.8223087	997	9.5135E-120
argue	prove	V	4.83	0.61756814	65.5	76	0.646979894	26.79134359	997	1.5422E-119
ask	plead	V	6.47	0.64203554	89	83	0.63908216	26.23612776	997	8.7664E-116
find	disappear	V	0.77	0.48002014	7.5	47	0.621300997	25.03633324	997	1.012E-107
inspect	examine	V	8.75	0.50562346	103	52	0.632567795	25.78875847	997	9.0756E-113
verify	justify	V	4.08	0.67393494	49	87	0.637778863	26.14587471	997	3.5634E-115
assume	predict	V	4.85	0.6629634	64	86	0.638509167	26.19640126	997	1.6254E-115
learn	evaluate	V	4.17	0.5161673	51	56	0.628152281	25.49074032	997	9.1356E-111
argue	justify	V	5	0.5348936	67	59	0.624290521	25.23343582	997	4.8537E-109
make	become	V	4.77	0.39954698	56	35	0.616314009	24.71148123	997	1.493E-105
discover	originate	V	4.83	0.14172846	61	3	0.617394271	24.78143718	997	5.0998E-106
achieve	succeed	V	7.5	0.6202945	88	71	0.643367494	26.53559837	997	8.304E-118
give	put	V	3.65	0.48618883	43	47	0.626916628	25.40807557	997	3.2768E-110
understand	listen	V	4.68	0.59820604	52.5	63	0.624763515	25.26478637	997	2.9927E-109
expand	grow	V	8.27	0.6292925	90.5	71	0.61830189	24.84038813	997	2.0615E-106
borrow	sell	V	1.73	0.44287604	23	40	0.597850136	23.5492959	997	7.50261E-98
keep	protect	V	5.4	0.63184345	68	70	0.600500593	23.71237369	997	6.3173E-99
explain	prove	V	4.1	0.7822648	47	89	0.583337422	22.67714778	997	3.8519E-92
assume	pretend	V	3.72	0.4866468	42	46	0.58157972	22.57381316	997	1.81084E-91
agree	please	V	4.13	0.3784693	46	27	0.578318859	22.38336992	997	3.11996E-90
forgive	forget	V	3.92	0.6792208	44	75	0.580405056	22.50502178	997	5.06794E-91
clarify	explain	V	8.33	0.7095128	85	78	0.577757842	22.35076836	997	5.07506E-90
understand	forgive	V	4.87	0.43927836	54	38	0.539100456	20.21066744	997	2.13832E-76
remind	forget	V	0.87	0.71982217	9	78	0.535517672	20.02208862	997	3.19747E-75
get	remain	V	1.6	0.38908455	20	28	0.589200364	23.02534956	997	2.05848E-94
realize	discover	V	7.47	0.7860672	76	82	0.590527047	23.10490744	997	6.20763E-95
require	inquire	V	1.82	0.120652504	23	2	0.548644574	20.72065386	997	1.35112E-79
ignore	ask	V	1.07	0.64301777	15	66	0.551312482	20.86525835	997	1.65108E-80
think	inquire	V	4.77	0.3926063	44.5	29	0.586961362	22.89172799	997	1.5372E-93
reject	avoid	V	4.78	0.39209703	45.5	27	0.586494133	22.8639456	997	2.33393E-93
argue	persuade	V	6.23	0.26084986	64	6	0.587464918	22.92170947	997	9.79366E-94
pursue	persuade	V	3.17	0.67474186	35	67	0.631714396	25.73083672	997	2.2259E-112
accept	forgive	V	3.73	0.51162434	37	41	0.63912453	26.23906823	997	8.3748E-116
do	quit	V	1.17	0.2098545	15	3	0.635979845	26.02191428	997	2.442E-114
investigate	examine	V	8.1	0.8289882	70.5	74	0.634967772	25.95249161	997	7.1702E-114
