word1	word2	POS	SimLex999	sim10W1000S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
politician	president	N	7.38	0.57001984	327	252	0.659443955	27.46332698	997	3.1219E-121
president	mayor	N	5.68	0.7508239	276.5	360	0.65626768	27.04117938	997	1.4414E-119
book	essay	N	4.72	0.77013403	229.5	370	0.650467256	26.79567712	997	6.816E-118
man	warrior	N	4.72	0.6207236	229	302	0.647040733	26.54827662	997	2.2582E-115
article	journal	N	6.18	0.6082134	293.5	292	0.643547596	26.17523834	997	8.4288E-114
breakfast	supper	N	4.4	0.6470823	220	317	0.638203491	25.94206608	997	7.1493E-113
crowd	parade	N	3.93	0.52667826	202	220	0.634815501	25.8041571	997	2.3526E-119
aisle	hallway	N	6.75	0	303.5	11.5	0.632794286	26.76426606	997	1.3782E-118
teacher	rabbi	N	4.37	0.49316916	217.5	194	0.646599469	26.65087504	997	1.0957E-118
hip	lip	N	1.43	0.25518185	102	69	0.645001133	26.66559102	997	3.8739E-116
book	article	N	5.43	0.6448415	263.5	311	0.645209046	26.28866102	997	8.7126E-118
room	cell	N	4.58	0.2675055	220	74	0.63983824	26.5325142	997	3.681E-117
box	booth	N	3.8	0.47939947	194	184	0.643323666	26.43995785	997	4.6176E-117
daughter	kid	N	4.17	0.42768756	211	148	0.642005423	26.42539331	997	5.5893E-115
limb	leg	N	6.9	0.5836109	301	256	0.641797466	26.11689313	997	7.2369E-116
liver	lung	N	2.7	0.7852681	151.5	364	0.63735919	26.24846265	997	6.7677E-117
classroom	hallway	N	2	0	124	11	0.639259855	26.40082688	997	4.3726E-117
mountain	ledge	N	3.73	0.37906206	187.5	120	0.641446378	26.42889571	997	6.0585E-119
car	elevator	N	1.03	0.58808464	81	263	0.641847487	26.70360208	997	2.934E-118
bed	couch	N	3.42	0.51252776	172.5	202	0.645745419	26.60238603	997	1.6473E-118
clothes	button	N	2.3	0.27794328	127.5	76	0.644315047	26.63942966	997	1.285E-116
clothes	coat	N	5.35	0.58253425	251.5	251	0.64483933	26.35961267	997	1.5293E-118
kidney	organ	N	6.17	0.3507287	276.5	110	0.640856463	26.64420083	997	4.2635E-119
apple	sauce	N	1.43	0.54328173	100.5	217	0.64490679	26.72613892	997	1.6704E-118
chicken	steak	N	3.73	0.7659691	183	348	0.646062984	26.63853743	997	9.2016E-119
car	hose	N	0.87	0.40218815	67.5	128	0.644826713	26.67679388	997	4.1098E-121
tobacco	cigarette	N	7.5	0.38418627	306.5	121	0.645367229	27.02357737	997	8.6251E-123
student	professor	N	1.95	0.70264435	119	319	0.650222893	27.27078383	997	2.4279E-121
baby	daughter	N	5	0.5585823	232	220	0.653636354	27.05727258	997	6.4357E-125
pipe	cigar	N	6.03	0.25788832	267	69	0.650690497	27.58369552	997	7.1263E-124
milk	juice	N	4.05	0.8889441	194.5	355	0.657900591	27.4301425	997	4.7708E-124
box	cigar	N	1.25	0.20558913	94	53	0.655815873	27.45577546	997	1.2745E-123
apartment	hotel	N	3.33	0.66580045	165	300	0.656164928	27.39300089	997	1.0268E-123
cup	cone	N	3.17	0.36022264	161.5	112	0.655309353	27.40681038	997	2.3509E-123
horse	ox	N	3.02	0.43537036	156.5	149	0.655497784	27.35387459	997	6.9081E-124
throat	nose	N	2.8	0.7186941	147	318	0.654774809	27.43212901	997	1.163E-122
bone	teeth	N	4.17	0.7618416	194.5	335	0.65584294	27.25167177	997	3.2824E-122
bone	elbow	N	3.78	0.4389618	178	152	0.653373863	27.18531484	997	2.3571E-126
bacon	bean	N	1.22	0.7788155	93	341	0.652460666	27.79469986	997	3.0444E-126
cup	jar	N	5.13	0.4350039	228	147	0.660740825	27.77838125	997	3.2386E-127
proof	fact	N	7.3	0.43274674	286	144	0.660522173	27.92124712	997	1.9429E-128
appointment	engagement	N	6.75	0.4179806	273	133	0.662430725	28.10051424	997	2.163E-128
birthday	year	N	1.67	0.451213	107	154	0.664807446	28.09367704	997	3.3906E-129
word	clue	N	2.53	0.19151019	132	50	0.664717166	28.2116771	997	8.2139E-126
author	creator	N	8.02	0.61510485	303.5	267	0.666271176	27.71506953	997	1.2553E-125
atom	carbon	N	3.1	0.6790952	155	296	0.659672272	27.68800832	997	4.2366E-121
archbishop	bishop	N	7.05	0.80659956	274.5	337	0.659308226	27.02163172	997	5.8931E-120
letter	paragraph	N	4	0.52761954	182	197	0.650195869	26.85300418	997	2.7141E-119
page	paragraph	N	3.03	0.49423176	153	174	0.647844392	26.75510084	997	3.0131E-127
steeple	chapel	N	7.08	0	273	10.5	0.646470593	27.92584729	997	3.6166E-127
muscle	bone	N	3.65	0.79594755	164	332	0.662491965	27.91421218	997	1.8478E-129
muscle	tongue	N	5	0.28652608	216.5	75	0.662337045	28.25031822	997	1.8019E-129
boy	soldier	N	2.15	0.54064167	117	200	0.666778184	28.25191883	997	6.1933E-124
belly	abdomen	N	8.13	0.75685143	302	321	0.666799166	27.4391069	997	3.9534E-123
guy	girl	N	3.33	0.60311395	155.5	251	0.655937993	27.32065461	997	2.119E-124
bed	chair	N	3.5	0.23269847	157	57	0.654320184	27.50761001	997	1.5107E-121
clothes	jacket	N	5.15	0.63302433	220	273	0.656869496	27.08764177	997	1.8757E-120
gun	knife	N	3.65	0.58067083	160.5	228	0.651111311	26.92635425	997	2.1168E-118
tin	metal	N	5.63	0.562333	231	208	0.64886953	26.62333822	997	9.91E-114
bottle	container	N	7.93	0.6689148	289	281	0.644611698	25.93162819	997	6.2429E-110
hen	turkey	N	6.13	0.6516122	246	276	0.634662976	25.366336	997	7.2796E-113
meat	bread	N	1.67	0.81377214	106.5	324	0.626290911	25.80299081	997	2.2155E-112
arm	bone	N	3.83	0.42775726	168	134	0.632777138	25.73113921	997	8.0301E-109
neck	spine	N	5.32	0.79765356	221	321	0.631718859	25.20078872	997	4.41E-107
apple	lemon	N	4.05	0.5955617	175	242	0.623797234	24.94068488	997	1.3957E-104
agony	grief	N	7.63	0.55927044	275	204	0.61984041	24.56576324	997	2.6038E-102
assignment	task	N	8.7	0.5502141	305	201	0.614052609	24.22405394	997	2.3966E-101
night	dawn	N	2.95	0.5856399	145	229	0.608689765	24.07862848	997	1.3452E-102
dinner	soup	N	3.72	0.23545547	160.5	58	0.606381784	24.26728046	997	9.4795E-100
calf	bull	N	4.93	0.60494286	204.5	244	0.60937283	23.83716507	997	3.66566E-97
snow	storm	N	4.8	0.6044965	194	242	0.602515517	23.44458535	997	2.73447E-97
nail	hand	N	3.42	0.33433568	154	95	0.596137898	23.46394012	997	1.69345E-98
dog	horse	N	2.38	0.77950907	123.5	312	0.596455004	23.64742779	997	2.4283E-101
arm	neck	N	1.58	0.7720792	101.5	308	0.599447406	24.07776433	997	2.4456E-101
ball	glove	N	1.75	0.53572744	108	193	0.606368023	24.07730128	997	9.85895E-97
flu	fever	N	6.08	0.70098823	232.5	282	0.60636065	23.37921177	997	1.46339E-95
fee	salary	N	3.72	0.6937596	156	279	0.595064761	23.20069911	997	2.62911E-94
nerve	brain	N	3.88	0.75310063	162	298	0.592118111	23.00910119	997	2.91905E-95
beast	animal	N	7.83	0.39603743	269	116	0.588928823	23.15493991	997	2.19163E-96
dinner	chicken	N	2.85	0.18927678	139.5	47	0.591358929	23.32638861	997	2.24147E-95
girl	maid	N	2.93	0.58627814	140	225	0.594195312	23.1724467	997	7.34086E-91
child	boy	N	5.75	0.6987579	218.5	277	0.591649567	22.48023833	997	6.69041E-86
alcohol	wine	N	7.42	0.60475725	253.5	237	0.57998097	21.7118195	997	1.61678E-84
nose	mouth	N	3.73	0.7276331	155.5	287	0.566596089	21.49584027	997	7.90731E-84
street	car	N	2.38	0.46217394	121	149	0.562750891	21.38790471	997	1.68084E-83
bell	door	N	2.2	0.5604167	114	197	0.560815447	21.33655866	997	2.5231E-83
box	hat	N	1.3	0.34651232	94	99	0.559891495	21.30888217	997	2.62818E-81
belief	impression	N	5.95	0.47903022	221	156	0.5593926	20.99135926	997	2.08009E-79
bias	opinion	N	5.6	0.47465575	210	153	0.553625284	20.6909233	997	1.51222E-76
attention	awareness	N	8.73	0.504199	284.5	172	0.548093966	20.23476717	997	4.79608E-76
anger	mood	N	4.1	0.38311157	162.5	108	0.539556229	20.1544287	997	1.28195E-76
elegance	style	N	5.72	0.33318627	210	93	0.538035027	20.24625454	997	2.35733E-77
beauty	age	N	1.58	0.13852364	100	29	0.539773311	20.36386026	997	2.34931E-76
book	theme	N	2.58	0.49543014	125	162	0.541989572	20.20411928	997	1.9959E-75
friend	mother	N	2.53	0.56721276	122.5	199	0.538976536	20.05499695	997	8.3144E-74
vitamin	iron	N	5.55	0.45199004	205	141	0.536144989	19.79393577	997	4.66131E-73
car	factory	N	2.75	0.7258828	131.5	273	0.531144048	19.67276457	997	4.14486E-73
pact	condition	N	2.45	0.29150307	120	74	0.528803813	19.68102884	997	6.03792E-73
chapter	choice	N	0.48	0.08552111	33	20	0.528963809	19.65454844	997	2.67853E-73
arithmetic	rhythm	N	2.35	0.24905005	115.5	58	0.528450949	19.71174217	997	2.71403E-74
winner	presence	N	1.08	-0.23513998	84	1	0.529557927	19.87245729	997	5.08461E-74
belief	flower	N	0.4	0.117503434	17.5	23	0.532654111	19.82844313	997	6.47782E-73
winner	goal	N	3.23	0.46446416	135	139	0.531808291	19.64959651	997	9.75547E-73
trick	size	N	0.48	0.08716062	31.5	20	0.528354978	19.62075444	997	3.23454E-73
choice	vein	N	0.98	0.075526506	74.5	17	0.5277956	19.69847596	997	2.44769E-73
hymn	conquest	N	0.68	0.027482605	51.5	11	0.529301401	19.71807937	997	6.07757E-73
endurance	band	N	0.4	-0.04459079	17	6	0.529680416	19.65408758	997	1.22262E-73
jail	choice	N	1.08	0.03544584	78.5	10	0.528442018	19.76686063	997	1.14693E-73
condition	boy	N	0.48	0.2674076	30	55	0.530622184	19.77134917	997	1.69608E-73
flower	endurance	N	0.4	0.17340702	16.5	35	0.530708741	19.74386452	997	5.4783E-73
hole	agreement	N	0.3	0.002457734	5.5	9	0.530178467	19.66139647	997	1.04404E-73
doctor	temper	N	0.48	0.40152514	27.5	98	0.528583634	19.77794992	997	9.93647E-74
fraternity	door	N	0.68	0.06751059	46	11	0.530835999	19.7814235	997	1.02613E-73
task	woman	N	0.68	0.13515805	45.5	17	0.530902954	19.77916462	997	1.02207E-73
fraternity	baseball	N	0.88	0.2813049	58	54	0.530859414	19.779443	997	8.96368E-74
cent	size	N	0.4	0.27364916	15	52	0.53086478	19.78865721	997	1.72408E-73
presence	door	N	0.48	0.06541473	26	10	0.531042353	19.74271391	997	3.04006E-73
mouse	management	N	0.48	0.15213923	25.5	22	0.530156254	19.70283777	997	5.75346E-73
task	highway	N	0.48	0.14040881	25	17	0.52938576	19.65794617	997	1.6331E-72
liquor	century	N	0.4	-0.015522827	14.5	7	0.528516787	19.58443382	997	2.05075E-72
task	straw	N	0.68	0.2083457	40	33	0.527090202	19.5683713	997	6.69082E-72
island	task	N	0.3	0.0956767	5	12	0.526777897	19.48486843	997	1.49918E-71
night	chapter	N	0.48	0.07079014	22.5	9	0.525150901	19.42780858	997	1.93103E-71
pollution	president	N	0.68	-0.11043494	37.5	2	0.524035807	19.40988982	997	2.08538E-71
gun	trick	N	0.48	0.29115078	22	49	0.523685072	19.40444487	997	5.11065E-72
bath	trick	N	0.58	0.41878152	29	94	0.523578441	19.5039064	997	4.80492E-72
diet	apple	N	1.18	0.40424848	64.5	86	0.525522351	19.50826425	997	7.0151E-72
cent	wife	N	0.58	0.23400374	28.5	35	0.525607335	19.48152315	997	3.09448E-71
chapter	tail	N	0.3	-0.077590056	4.5	2	0.525085601	19.3764892	997	6.21061E-71
course	stomach	N	0.58	0.119917445	27	10	0.523030588	19.32709972	997	1.70644E-70
hymn	straw	N	0.4	0.1566451	12	16	0.522061106	19.25534037	997	3.20011E-71
dentist	colonel	N	0.4	0.4075409	11.5	84	0.520648905	19.37411093	997	8.89548E-71
wife	straw	N	0.4	0.15902653	11	17	0.522983951	19.30160539	997	1.74612E-70
hole	wife	N	0.68	0.080391794	29	7	0.521559877	19.25370719	997	2.76748E-70
pupil	president	N	0.78	0.17905645	34.5	20	0.520616715	19.22096869	997	1.54836E-70
bath	wife	N	0.48	0.35278782	17.5	66	0.519970963	19.26224783	997	2.79297E-70
people	cent	N	0.48	0.25417775	17	32	0.520785028	19.22031673	997	2.89595E-70
formula	log	N	1.77	0.38955912	71	73	0.519958095	19.21774162	997	7.07215E-70
woman	fur	N	0.58	0.15035301	21.5	13	0.519907263	19.15419463	997	1.418E-69
apple	sunshine	N	0.58	0.23090947	21	26	0.518651109	19.10461507	997	9.98694E-70
gun	dawn	N	1.18	-0.062287394	52	2	0.517668715	19.12960601	997	5.55107E-70
meal	waist	N	0.98	0.42868528	42	84	0.518164154	19.1714404	997	1.90507E-69
camera	president	N	0.48	-0.114700116	16.5	1	0.518992344	19.08355337	997	4.9536E-69
liquor	band	N	0.68	0.05245444	23.5	4	0.517250767	19.01531765	997	2.26288E-69
stomach	vein	N	2.35	0.23188508	72	23	0.515894155	19.07127128	997	1.02913E-68
gun	fur	N	0.3	0.14589565	4	8	0.517006871	18.96302979	997	1.99112E-68
couch	baseball	N	0.88	0.09660145	31.5	5	0.514851973	18.91577607	997	5.00164E-68
worker	camera	N	0.68	0.19097774	22	15	0.513908161	18.84973707	997	1.58502E-69
deck	mouse	N	0.48	0.500201	15	115	0.512586013	19.09667377	997	6.41589E-69
rice	boy	N	0.4	0.15862353	9.5	9	0.517511172	18.99682797	997	2.12784E-68
people	gun	N	0.68	-0.01779065	19.5	2	0.515525887	18.91101829	997	6.93375E-71
cliff	tail	N	0.3	0.5486779	3.5	130	0.513813029	19.31928579	997	3.86054E-73
ankle	window	N	0.3	0.52488893	3	121	0.521907539	19.68602918	997	1.22277E-72
princess	island	N	0.3	0.26549184	2.5	23	0.529060589	19.60483539	997	1.27675E-72
container	mouse	N	0.3	0.33514875	2	47	0.527486564	19.60179023	997	1.15065E-73
wagon	container	N	2.65	0.60877377	72	171	0.527427424	19.77112174	997	6.25972E-73
people	balloon	N	0.48	-0.04591165	9.5	1	0.530704355	19.65200822	997	3.85645E-72
dollar	people	N	0.4	0.13669913	5	3	0.52840172	19.52379539	997	3.0575E-74
bath	balloon	N	0.4	0.5188817	4.5	115	0.525910085	19.86410585	997	6.337E-75
stomach	bedroom	N	0.4	0.43067276	4	73	0.532493744	19.9742811	997	1.0579E-74
bicycle	bedroom	N	0.4	0.3282678	3.5	38	0.534604756	19.93843319	997	2.88002E-74
log	bath	N	0.4	0.30078033	3	28	0.533918987	19.86829719	997	6.2317E-82
bowl	tail	N	0.48	0.7278498	4	209	0.532574235	21.08991376	997	2.16548E-83
go	come	V	2.42	0.58404607	55.5	145	0.555423989	21.31929816	997	4.36336E-84
take	steal	V	6.18	0.4293186	149	70	0.559580429	21.42835534	997	2.81437E-80
listen	hear	V	8.17	0.6983003	193.5	196	0.561541867	20.82860866	997	2.67976E-81
think	rationalize	V	8.25	0.46534654	196	84	0.550637899	20.99002697	997	2.13894E-76
occur	happen	V	9.32	0.720934	217	201	0.553600915	20.21064701	997	3.57071E-79
vanish	disappear	V	9.8	0.42839786	217	69	0.53910007	20.65366707	997	3.53803E-79
multiply	divide	V	1.75	0.4034906	45.5	58	0.547402976	20.65430127	997	6.19438E-78
plead	beg	V	9.08	0.56582105	212.5	126	0.547414747	20.45647979	997	1.13527E-85
begin	originate	V	8.2	0.14320257	194	3	0.543727051	21.67601485	997	3.8755E-80
protect	defend	V	9.13	0.7555065	212	205	0.56596118	20.80661035	997	1.13128E-77
kill	destroy	V	5.9	0.76471496	143	207	0.550232474	20.41476143	997	4.07802E-74
create	make	V	8.72	0.6175704	203	162	0.542945306	19.84391469	997	2.44859E-82
accept	reject	V	0.83	0.77279776	13.5	207	0.53210579	21.15378753	997	4.78006E-79
ignore	avoid	V	6.87	0.6784603	158	184	0.556585594	20.63354465	997	2.86661E-77
carry	bring	V	5.8	0.58384484	139.5	138	0.547029299	20.35029043	997	3.43985E-85
leave	enter	V	0.95	0.7418695	18	198	0.541734425	21.60088344	997	1.50152E-81
choose	elect	V	7.62	0.62865955	170.5	167	0.564625626	21.02971455	997	1.05424E-78
lose	fail	V	7.33	0.59501064	165	147	0.554326225	20.57894095	997	1.65722E-84
encourage	discourage	V	1.58	0.7171815	37.5	190	0.546013651	21.49416176	997	5.62565E-79
achieve	accomplish	V	8.57	0.68590426	194.5	183	0.562720863	20.62230457	997	9.43379E-77
make	construct	V	8.33	0.5656192	189.5	124	0.546820427	20.26757303	997	3.26978E-77
listen	obey	V	4.93	0.41365358	115	60	0.540175891	20.34115899	997	8.36106E-72
inform	notify	V	9.25	0.6463736	200	171	0.541562647	19.46911456	997	2.59795E-75
receive	give	V	1.47	0.6076275	36	152	0.5248433	20.03659071	997	2.38663E-75
borrow	beg	V	2.62	0.41992322	55	64	0.535794229	20.04251489	997	1.31277E-74
take	obtain	V	7.1	0.49638847	155	95	0.535907154	19.92332589	997	5.20192E-70
advise	recommend	V	8.1	0.6307815	177	163	0.533629669	19.17606541	997	2.30617E-66
imitate	portray	V	6.75	0.64053583	150.5	164	0.519083815	18.57387926	997	1.11977E-64
win	succeed	V	7.9	0.5345729	171	109	0.507023562	18.2922753	997	8.94268E-66
think	decide	V	5.13	0.35081318	118.5	46	0.501279148	18.47582303	997	1.88297E-67
greet	meet	V	6.17	0.36448622	138	48	0.505030914	18.75449745	997	2.65257E-74
agree	argue	V	0.77	0.6443222	10	162	0.510672808	19.87406247	997	4.19399E-73
enjoy	entertain	V	5.92	0.51348007	134	99	0.532684928	19.68019954	997	3.60639E-74
destroy	make	V	1.6	0.49709412	36.5	93	0.528947757	19.85253189	997	1.92897E-71
save	protect	V	6.58	0.58611834	142	131	0.532271402	19.40996526	997	5.87339E-67
give	lend	V	7.22	0.71040666	150	171	0.523686549	18.67258805	997	1.97396E-62
understand	know	V	7.47	0.6725881	153.5	163	0.509021293	17.91379903	997	2.82118E-61
take	receive	V	5.08	0.5168164	114.5	98	0.493452982	17.71759469	997	9.37948E-57
accept	acknowledge	V	6.88	0.74581367	144	177	0.489347981	16.93828685	997	9.4455E-50
decide	choose	V	8.87	0.75584114	182	178	0.472718875	15.69039517	997	3.40047E-48
accept	believe	V	6.75	0.5130562	143	97	0.445005511	15.40519008	997	1.37423E-50
keep	possess	V	8.27	0.37346223	169	49	0.438483443	15.84253535	997	1.72401E-50
roam	wander	V	8.83	0.48027235	179	81	0.448456002	15.82468329	997	4.24831E-54
succeed	fail	V	0.83	0.5783028	12	121	0.448052155	16.47135418	997	7.66119E-58
spend	save	V	0.55	0.56483203	5	110	0.462505995	17.12750108	997	2.79846E-52
leave	go	V	7.63	0.6861082	151.5	161	0.476804146	16.14728363	997	2.60599E-60
come	attend	V	8.1	0.14838831	160.5	3	0.455307643	17.55272602	997	2.46233E-57
know	believe	V	5.5	0.58675724	123	124	0.48587324	17.03945209	997	1.62305E-54
gather	meet	V	7.3	0.5655895	144.5	109	0.474906922	16.54530448	997	5.7132E-53
make	earn	V	7.62	0.500122	148	91	0.464135941	16.27067455	997	7.51262E-53
forget	ignore	V	3.07	0.43353158	62	62	0.458059093	16.24944944	997	8.0236E-53
multiply	add	V	2.7	0.4095567	54	55	0.457586735	16.24434607	997	2.69098E-59
shrink	grow	V	0.23	0.60832137	1	132	0.457473103	17.37871951	997	1.57741E-61
arrive	leave	V	1.33	0.5623043	28	103	0.482180755	17.76057664	997	5.23027E-61
succeed	try	V	3.98	0.58010304	73	115	0.490250054	17.67189698	997	5.94109E-67
accept	deny	V	1.75	0.7629401	35	163	0.488387185	18.67176205	997	2.51148E-71
arrive	come	V	7.05	0.32137293	135	30	0.50900461	19.39127775	997	1.90048E-72
agree	differ	V	1.05	0.4387275	19	63	0.523320483	19.57373947	997	6.33383E-77
send	receive	V	1.08	0.5788652	21	112	0.526882294	20.29525371	997	9.15121E-82
win	dominate	V	5.68	0.2620533	115	18	0.540698062	21.06361934	997	1.95532E-82
add	divide	V	2.3	0.46992573	39	71	0.554944853	21.16915904	997	1.93982E-87
kill	choke	V	4.92	0.17202665	98.5	6	0.556864654	21.9510343	997	1.12192E-80
acquire	get	V	8.82	0.6281311	158.5	133	0.570812182	20.89179604	997	6.77376E-76
participate	join	V	7.7	0.5977095	138	118	0.551800267	20.13037158	997	4.91443E-77
leave	remain	V	2.53	0.5260096	42	89	0.537578482	20.31287492	997	1.24531E-77
go	enter	V	4	0.67554516	68.5	139	0.541030145	20.40810604	997	2.24279E-75
take	carry	V	5.23	0.54411376	105	93	0.542820462	20.04685509	997	1.86222E-78
forget	learn	V	1.18	0.53972834	23.5	91	0.535989867	20.53962689	997	6.58768E-70
appoint	elect	V	8.17	0.8079661	142	154	0.545280902	19.15924887	997	3.94672E-69
engage	marry	V	5.43	0.45934248	107	68	0.518751141	19.03155357	997	4.26191E-71
ask	pray	V	3.72	0.7150543	59.5	142	0.516217299	19.35380232	997	3.42596E-72
go	send	V	3.75	0.6273984	61	127	0.522585512	19.53215332	997	3.13277E-71
take	deliver	V	4.37	0.5487467	72	91	0.526072924	19.37561781	997	8.42109E-74
speak	hear	V	3.02	0.62988114	52	126	0.523013501	19.79304067	997	1.87362E-65
analyze	evaluate	V	8.03	0.7435557	133	144	0.531126805	18.42220284	997	8.60441E-67
argue	rationalize	V	4.2	0.28441778	69	20	0.503937843	18.64505589	997	4.76156E-75
lose	keep	V	1.05	0.6197791	18.5	121	0.508464904	19.99426347	997	3.5311E-74
compare	analyze	V	8.1	0.46972752	132	67	0.534986561	19.85401105	997	7.8982E-74
disorganize	organize	V	1.45	0	26	1	0.532299824	19.79754046	997	1.00827E-73
go	allow	V	3.62	0.3918846	54	47	0.531213482	19.78039801	997	5.12536E-80
take	possess	V	7.2	0.2940985	118	21	0.530883188	20.78738294	997	1.27379E-82
learn	listen	V	3.88	0.6883425	58.5	130	0.549877797	21.19843014	997	1.76682E-84
destroy	construct	V	0.92	0.4270785	12.5	52	0.557395529	21.48981097	997	8.48811E-75
create	build	V	8.48	0.7198086	133.5	131	0.56264302	19.95384041	997	1.09443E-82
steal	buy	V	1.13	0.59019184	19	104	0.534213856	21.20879234	997	7.17643E-82
kill	hang	V	4.45	0.55369157	66	85	0.5575833	21.08025573	997	2.32889E-94
forget	know	V	0.92	0.6107268	12	110	0.555248065	23.01715378	997	6.88639E-94
create	imagine	V	5.13	0.43281975	87	52	0.589063422	22.94512341	997	1.88065E-95
do	happen	V	4.23	0.29085138	62	20	0.587857693	23.18407801	997	1.5058E-105
win	accomplish	V	7.85	0.28919467	119	19	0.591842536	24.71092399	997	2.7023E-112
give	deny	V	1.43	0.56364805	22	83	0.61630539	25.71831392	997	2.0953E-121
deserve	earn	V	5.8	0.24125454	95	12	0.631529587	27.06670272	997	3.1835E-122
get	put	V	1.98	0.4145159	29	45	0.650821231	27.18727072	997	5.3755E-112
locate	find	V	8.73	0.66452885	126	114	0.652487624	25.67389024	997	1.6632E-125
appear	attend	V	6.28	0.17207317	99	5	0.630873121	27.67005568	997	5.3215E-124
know	comprehend	V	7.63	0.49140137	111	65	0.659066459	27.4487985	997	1.5775E-118
pretend	imagine	V	8.47	0.5699889	121	83	0.656069962	26.64220731	997	8.3105E-122
satisfy	please	V	7.67	0.43591303	111	48	0.644878605	27.12588455	997	2.045E-132
cherish	keep	V	4.85	0.15228748	75.5	2	0.651640373	28.68322831	997	4.9321E-138
argue	differ	V	5.15	0.3317899	83.5	28	0.672395565	29.5043566	997	2.5589E-146
overcome	dominate	V	6.25	0.34460115	96	31	0.682739489	30.71282285	997	7.6951E-146
behave	obey	V	7.3	0.49526557	104	63	0.697248859	30.64312837	997	1.4656E-141
cooperate	participate	V	6.43	0.566523	98	76	0.696434499	30.01909162	997	5.7402E-140
achieve	try	V	4.42	0.51793754	60.5	67	0.68902147	29.78668303	997	4.8428E-144
fail	discourage	V	3.33	0.607116	46	93	0.686204066	30.38089258	997	1.668E-143
begin	quit	V	1.28	0.28182396	20	15	0.693346088	30.30258133	997	8.988E-149
say	participate	V	3.82	0.19521765	50	5	0.692416318	31.07050244	997	1.8128E-151
come	bring	V	2.42	0.49467796	31	60	0.701386094	31.46322694	997	4.9907E-143
declare	announce	V	9.08	0.605235	114	89	0.705848459	30.23317476	997	1.0592E-149
read	comprehend	V	4.7	0.26821145	60	12	0.691589377	31.2058232	997	7.706E-153
take	leave	V	2.47	0.50974715	31	62	0.702933097	31.66306086	997	5.41E-144
proclaim	announce	V	8.18	0.6164956	104	89	0.708087331	30.37387872	997	7.4246E-130
acquire	obtain	V	8.57	0.76644295	108	108	0.693262955	28.30835065	997	1.9442E-128
conclude	decide	V	7.75	0.5069617	99.5	61	0.66753789	28.10046907	997	3.0092E-128
please	plead	V	2.98	0.44566607	40	46	0.664806849	28.07264603	997	2.0891E-124
argue	prove	V	4.83	0.5869111	65.5	77	0.664439287	27.50851794	997	1.2552E-119
ask	plead	V	6.47	0.5667599	89	68	0.656881822	26.80454316	997	7.1716E-129
find	disappear	V	0.77	0.49634203	7.5	58	0.647165166	28.16398203	997	7.7461E-124
inspect	examine	V	8.75	0.57633895	103	70	0.665644094	27.42481444	997	6.7117E-125
verify	justify	V	4.08	0.6543421	49	89	0.655743266	27.58101503	997	2.5845E-120
assume	predict	V	4.85	0.6652624	64	90	0.657864328	26.90581802	997	1.6641E-118
learn	evaluate	V	4.17	0.49459973	51	57	0.648582872	26.63878005	997	3.9317E-115
argue	justify	V	5	0.4971626	67	57	0.644830144	26.13954304	997	3.6433E-116
make	become	V	4.77	0.38040182	56	32	0.637687225	26.29260843	997	2.3441E-128
discover	originate	V	4.83	0.18043251	61	4	0.639894978	28.08855511	997	9.9578E-121
achieve	succeed	V	7.5	0.5885855	88	70	0.664649516	26.96691016	997	7.8862E-120
give	put	V	3.65	0.4478793	43	44	0.649434826	26.83433278	997	3.9041E-117
understand	listen	V	4.68	0.54014224	52.5	58	0.647582878	26.43617758	997	2.1235E-106
expand	grow	V	8.27	0.6222782	90.5	76	0.641951461	24.83846139	997	9.8185E-109
borrow	sell	V	1.73	0.4757652	23	47	0.618272264	25.18774685	997	2.997E-101
keep	protect	V	5.4	0.60243726	68	72	0.623599967	24.06396715	997	1.0664E-101
explain	prove	V	4.1	0.7756795	47	91	0.606148246	24.13171014	997	3.3892E-101
assume	pretend	V	3.72	0.40618855	42	34	0.607226002	24.05590099	997	9.243E-102
agree	please	V	4.13	0.3556124	46	28	0.606019694	24.14107875	997	2.7983E-101
forgive	forget	V	3.92	0.63881	44	75	0.607374789	24.06846542	997	2.38314E-86
clarify	explain	V	8.33	0.6809369	85	79	0.606219915	21.7816556	997	2.08481E-85
understand	forgive	V	4.87	0.4192759	54	36	0.567831566	21.63483282	997	1.18138E-96
remind	forget	V	0.87	0.5707713	9	57	0.565229669	23.36725353	997	9.59365E-98
get	remain	V	1.6	0.39121243	20	32	0.594868115	23.53307654	997	5.55857E-82
realize	discover	V	7.47	0.7747193	76	83	0.597585449	21.09773378	997	5.8023E-83
require	inquire	V	1.82	0.086608805	23	1	0.555566379	21.25209888	997	3.03533E-91
ignore	ask	V	1.07	0.5665083	15	54	0.55836712	22.53929492	997	4.79656E-94
think	inquire	V	4.77	0.32432804	44.5	17	0.580990749	22.96915862	997	7.25741E-94
reject	avoid	V	4.78	0.38769868	45.5	29	0.588260459	22.94163513	997	1.6797E-114
argue	persuade	V	6.23	0.20155868	64	3	0.587799203	26.04602312	997	5.5771E-118
pursue	persuade	V	3.17	0.6419269	35	67	0.636330548	26.56115565	997	1.4017E-116
accept	forgive	V	3.73	0.47402418	37	38	0.643730439	26.35402468	997	3.2451E-116
do	quit	V	1.17	0.16062997	15	1	0.640776393	26.3000512	997	3.0287E-99
